Date,Station,Zone,TidalAmp_norm,Temp_C,SpCond_uS,Turbidity_ntu,NO3N_ppm,NH4N_ppm,PO4P_ppm,Si_ppm,Chla_ugL,Bacillariophyta,Chlorophyta,Cryptophyta,Phyto_biovolume,Cladocera,Copepoda,Zoop_biomass
2013-08-02,70,NE,0.913936495,24.75499789,1031.5,16.1,0.109366121,0.017764453,0.120118811,8.413423778,11.84271581,0.17316335,0.05998664,0.082820639,0.323138339,2.475172286,26.50175912,28.97693141
2013-08-02,74,NE,0.914266063,23.80499946,1114,14.7,0.05018909,0.015027758,0.115525936,8.335808018,8.048451403,0.074608481,0.080986714,0.226556307,0.382151501,0.660061634,37.53704888,38.19711052
2013-08-02,76,NE,0.914434983,25.82999971,1172,12,0.004225457,0.017764453,0.116259331,8.37461445,6.18915746,0.260022589,0.125994887,0.477772613,0.863790089,4.8310656,12.16881948,16.99988508
2013-08-02,84,NE,0.914696638,25.91499964,1156,6.5,7.00E-04,0.015939325,0.113892226,8.491051122,2.245205249,0.080828827,0.02414062,0.221092095,0.326061542,10.02876469,9.937653538,19.99591022
2013-09-06,16,HE,0.987287994,21.676664,262.3333333,15.9,0.212632253,0.085541877,0.058745886,8.258203842,1.394119215,4.219843639,0.010393178,0.068541219,4.299687999,0,6.713100889,6.716111748
2013-09-06,34,HE,0.987359864,21.65000068,187,8.1,0.159703872,0.174551264,0.057216103,8.76283805,0.868196867,0.103290541,0.000846686,0.0049278,0.109065027,0.024630791,6.168181452,6.201249755
2013-09-06,44,HE,0.987438814,21.32499907,190.5,11.3,0.157071872,0.152786702,0.058745886,8.626926848,1.157595823,0.18600131,0.004467499,0.012653247,0.206849264,0.109718364,7.563644466,7.726481077
2013-09-06,56,HE,1.007244594,22.03999837,317,16.5,0.200545523,0.036691969,0.077106554,8.423126653,1.653708318,0.528734089,0.00048382,0.035117295,0.567919059,0.066684195,9.866797488,10.00830706
2013-09-06,62,LE,1.006670436,22.194998,516.5,29.6,0.182196028,0.022451475,0.097004069,8.646340562,2.381339978,0.040640743,0.013466334,0.015735361,0.069842438,0.502580554,16.94826014,17.45084069
2013-09-06,66,LE,1.005902272,22.26000044,744,32.1,0.141342368,0.017698844,0.11078341,8.626926848,2.728618725,0.078782965,0.001693371,0.019191541,0.099667877,1.721961005,36.34847995,38.07044096
2013-09-06,70,NE,1.005077859,22.90499793,989,18.8,0.069987017,0.025090596,0.115377276,8.2776038,2.728618725,0.013685984,0.001921842,0.004815805,0.02042363,9.690519029,28.64230076,38.33281978
2013-09-06,74,NE,1.004589215,23.31999885,1069,15.1,0.036102233,0.017698844,0.116908669,8.2776038,2.728618725,0.287109493,0.028532996,0.034890892,0.353979395,18.85361698,44.50856997,63.36218695
2013-09-06,76,NE,1.004234092,24.29999881,1087,11.9,0.013813697,0.007655893,0.109252205,8.2776038,5.574253962,0.025015451,0.062371447,0.026206937,0.113593835,9.898995734,13.82947486,23.73224207
2013-09-06,84,NE,1.003785092,24.66999902,1069,6.9,-3.00E-04,0.003952612,0.107721042,8.316405888,6.438108321,0.015320978,0.05778024,0.036160533,0.109261751,6.809564893,6.48904224,19.05460402
2013-11-05,16,HE,1.06244739,14.53999837,1481,29.2,0.489976866,0.148,0.07534473,7.79282205,1.639776038,0.119656076,0.003003718,0.009842161,0.132501955,0,12.41682386,12.41682386
2013-11-05,34,HE,1.062326413,13.94499991,178.5,8.4,0.3944787,0.252149446,0.072203428,8.432829528,1.026416244,0.480130863,0.000120955,0.007902399,0.488154217,0.260583415,3.486170502,3.747357836
2013-11-05,44,HE,1.062187823,13.48999871,181,11.3,0.349178613,0.233671994,0.070632298,8.394018752,1.356040821,2.21372039,0.039498397,0.050925934,2.30414472,0.165191862,6.839786385,7.018621673
2013-11-05,56,HE,1.065883323,14.25999959,240,10.2,0.368498652,0.104220732,0.070632298,7.967291352,1.587559985,0.373671818,0,0.017941672,0.39161349,0.0144123,10.77177116,10.78618346
2013-11-05,62,LE,1.065319027,14.53333254,425,21.5,0.255043231,0.01939082,0.083192379,8.200008312,1.885227482,0.069581711,0.00285431,0.011230904,0.091121342,0,9.398645178,9.398645178
2013-11-05,66,LE,1.064826479,14.40499836,633.5,31.4,0.151241068,0.013397948,0.096514972,8.316405888,2.740067475,0.6916564,0.01083556,0.032348021,0.734839981,0,6.379183192,6.379183192
2013-11-05,70,NE,1.064329147,15.11999872,877.5,18.4,0.075714877,0.018533897,0.105123211,8.044852088,3.671232466,0.03796845,0.008036794,0.174175332,0.220180576,0.030300795,6.696389682,6.730789057
2013-11-05,74,NE,1.064012153,15.35499997,995.5,14.9,0.046748125,0.019821012,0.10981435,7.947902978,3.27434247,0.164134647,0.005527721,0.429373346,0.599035715,0.032309258,10.30846212,10.35121106
2013-11-05,76,NE,1.063666844,15.88999854,1068.5,11,0.028387689,0.021963188,0.105123211,7.909128402,3.516538042,0.017867257,0.013624247,0.127389231,0.158880735,0.589801868,40.72376166,41.31356353
2013-11-05,84,NE,1.063346297,16.54333185,1137.666667,7.9,0.008968812,0.013397948,0.094948804,7.850971968,3.892809682,0.051209265,0.011501933,0.215770444,0.278481642,2.396325693,16.79198981,19.19065474
2014-01-31,16,HE,1.073420209,10.62333213,3745.666667,24.7,0.690280833,0.191855152,0.068145544,8.025460818,1.934838732,4.412373946,0.003660011,0.003548016,4.420831843,0.007931125,8.727108635,8.947120125
2014-01-31,34,HE,1.072937045,10.81499947,330.5,8.4,0.578175194,0.352123059,0.081847846,7.715298962,1.110653675,0.342230788,2.594463677,0.001330506,2.938024971,0.02267698,2.700617469,2.725071079
2014-01-31,44,HE,1.07254904,10.89999941,261.5,7.7,0.52840028,0.373755579,0.080325,8.529869138,2.769883812,0.442308628,0.001437374,0.05124912,0.495183275,0,8.460392457,8.471625857
2014-01-31,56,HE,1.087356166,10.43499947,307,15.9,0.599101563,0.139536355,0.078802246,8.200008312,2.370315256,0.928614646,0.001572416,0.075924788,1.00611185,0.0452454,3.29881655,3.354444567
2014-01-31,62,LE,1.087277302,10.02333323,442.3333333,42.1,0.532959169,0.059956987,0.090986854,8.2776038,1.519752377,1.976531801,0.007366812,0.035670553,2.021447793,0,12.89840307,12.89840307
2014-01-31,66,LE,1.087193428,9.746665955,654,70.6,0.408782996,0.029326373,0.107,7.69592,1.748099757,0.188191111,0.003563695,0.003261308,0.195016114,0.010582185,13.87193451,13.88251669
2014-01-31,70,NE,1.087104517,9.659999212,1023,37.4,0.270222532,0.033539581,0.116898696,8.2388104,1.304419615,0.206794233,0.003556976,0.007328983,0.217680191,0.010801152,11.16347531,11.17956881
2014-01-31,74,NE,1.087034034,9.774998559,1194.5,24.6,0.237470596,0.039460315,0.119948896,6.9213552,0.931728297,0.360940764,0.002860662,0.027882389,0.391683814,0.515497698,33.66445329,34.20570588
2014-01-31,76,NE,1.086985007,9.969998466,1257,12.4,0.220596648,0.045225558,0.116898696,7.98668045,1.653708318,0.01526787,0.012666764,0.002419102,0.030353735,0.854006705,34.38812125,35.26072399
2014-01-31,84,NE,1.086899203,10.37999895,1304.5,8.7,0.204516317,0.036034882,0.1125,6.553842722,4.304549168,0.027120664,0.030610295,0.068158141,0.126029094,3.619306189,59.54540646,63.16471265
2014-03-06,16,HE,1.021554347,13.92999861,301.5,19,0.575129121,0.28768835,0.095629983,7.77344345,0.794669948,1.055997279,0.010185987,0.003225469,1.069408735,0.177251769,4.407463256,4.59316304
2014-03-06,34,HE,1.020515819,13.44500012,253.5,39.1,0.643111706,0.274537231,0.089243563,7.734678648,0.794669948,0.453143198,0.015303059,0.001791927,0.470677206,0.503000687,1.885742415,2.394197022
2014-03-06,44,HE,1.019533377,13.44000075,252,45.1,0.686202854,0.280241251,0.090042341,7.676541762,1.210925635,1.764332133,0.004518773,0.001012828,1.769863734,0.706373398,1.713149434,2.422853906
2014-03-06,56,HE,1.004052381,14.02499941,332,24.2,0.747411386,0.150057077,0.098819383,8.695911218,0.958085585,2.615554234,0.040766346,0,2.674463844,0.120685788,6.446023448,6.566709235
2014-03-06,62,LE,1.00391171,14.10499997,475,31.9,0.684944096,0.040483068,0.10041313,8.685170162,1.91617117,0.395894382,0.006209404,0.0131408,0.415244586,0.006175286,3.478535877,3.485743369
2014-03-06,66,LE,1.003777555,13.68999905,708.6666667,47.2,0.504828422,0.027896373,0.108372343,8.316405888,1.941907291,0.622271409,0.00245494,0.014628678,0.639355027,0,18.58621006,18.58621006
2014-03-06,70,NE,1.003649804,13.85499954,1024.5,23.4,0.338674612,0.031768781,0.110756931,8.064244082,1.955477245,0.519167795,0.017353462,0.030665756,0.568929942,0.095349424,13.60195389,13.69730331
2014-03-06,74,NE,1.003566061,13.81499926,1152,14.3,0.272765783,0.016765288,0.10678177,7.98668045,2.081278436,0.047568562,0.006970362,0.01429286,0.068831784,3.61518502,28.19952504,31.81471006
2014-03-06,76,NE,1.003479627,14.1649988,1230,10.1,0.223395152,0.015797514,0.10041313,7.880049461,3.219736997,1.212066881,0.080806786,0.332224367,1.625098034,13.06782192,61.99156506,75.08948146
2014-03-06,84,NE,1.003406447,14.10999934,1268.333333,7.8,0.16751681,0.01192665,0.086046543,7.812204632,9.745583065,0.172445328,0.240714165,0.131880871,0.545923883,67.01096919,69.29400525,136.3049744
2014-04-07,16,HE,0.862334077,14.28666655,213,16.1,0.423389063,0.15299077,0.073968582,9.267961682,0.727148972,0.18789603,0.002580375,0.000931802,0.192026246,0.272042364,0.835619863,1.108710807
2014-04-07,34,HE,0.862030575,14.2099994,207,12.6,0.404391383,0.15897936,0.07086797,9.520707032,0.536572016,0.67718822,0.00467693,0.043248165,0.725149154,0.291608348,1.086675397,1.388300979
2014-04-07,44,HE,0.861674718,14.46333281,212.6666667,12.4,0.408765563,0.17897544,0.0724183,9.48181553,0.7583125,0.996486684,0.019807924,0.001703885,1.017998492,1.028965135,1.395619356,2.439061623
2014-04-07,56,HE,0.906152324,15.95666631,312.6666667,18.5,0.58015317,0.098315446,0.097216956,8.937633152,0.963236301,0.232295219,0.003422779,0.0049278,0.240914587,0.182061992,5.293749289,5.477657407
2014-04-07,62,LE,0.905174197,16.5366656,440.6666667,17.8,0.647924621,0.02832143,0.098766433,8.76283805,1.125003339,3.064906545,0.024527005,0.20847954,3.29791309,0.112560636,23.5410564,23.65361704
2014-04-07,66,LE,0.903965261,16.02999973,686.6666667,23.5,0.49225533,9.00E-04,0.098766458,8.37461445,1.401790903,0.440163578,0.019907192,0.519882904,0.979953674,0.076366131,30.22454581,30.3019455
2014-04-07,70,NE,0.903154299,16.75999896,988.3333333,13.5,0.26964525,9.00E-04,0.09256816,8.006070272,4.904993433,0.051843397,0.005071154,0.006943718,0.065645717,0,72.95624768,73.18089435
2014-04-07,74,NE,0.902398826,17.38666598,1145,9.6,0.168917543,0.005789206,0.087918924,8.006070272,1.773679334,0.289342144,0.010110701,0.002625671,0.302078517,11.36112985,82.26433408,93.62546393
2014-04-07,76,NE,0.901697753,17.85333188,1225.666667,8.5,0.124852643,0.009702814,0.08171926,7.947902978,2.641801719,0.079464197,0.001007959,0.325621203,0.406093359,10.7645194,62.937078,73.7015974
2014-04-07,84,NE,0.901049883,18.91999944,1234.666667,6.2,0.113619,0.009702814,0.0724183,7.802513341,3.696702369,0.133391733,0.008022947,0.175099804,0.316830108,54.39957833,129.1393319,183.5389103
2014-05-12,16,HE,1.002940234,18.39999962,403,37.8,0.682639491,0.106182874,0.089039459,7.560287538,4.613500533,2.792812086,0.00560408,0,2.799062294,0,15.50651053,15.50651053
2014-05-12,34,HE,1.003583918,18.91999817,222.6666667,12.9,0.609936068,0.27360785,0.09204404,6.9213552,2.180927525,0.23590904,0.002867084,0,0.238776123,0.086493159,4.481254982,4.584253183
2014-05-12,44,HE,1.004116722,18.56999906,243,19.4,0.628746975,0.233566733,0.099559565,7.192321112,2.066141865,2.190415164,0.00172793,0,2.192143094,0.492628806,17.19915527,17.70160692
2014-05-12,56,HE,0.981152591,19.58333206,415.6666667,29.7,0.642927051,0.044547163,0.105576171,8.132121853,4.046234802,0.615751528,0.00935386,0.038759387,0.670638261,0,41.46368839,41.46839422
2014-05-12,62,LE,0.981348742,19.5233326,656.3333333,42.7,0.48958384,0.007306986,0.107080904,8.452236002,6.281676734,1.214951886,0.00862365,0.17891274,1.461402553,0,35.58906483,35.59647727
2014-05-12,66,LE,0.981559578,20.20999972,905.6666667,39,0.291472736,0.008334367,0.095049552,8.335808018,7.807948729,0.040729802,0.002168232,0.039780786,0.111797638,0,36.57222689,36.57222689
2014-05-12,70,NE,0.981799461,19.90666644,1113,24.9,0.136224132,0.008636325,0.09204404,8.200008312,6.831955138,0.20416362,0.019890393,0.040049575,0.264274705,0.09680648,81.57913531,81.67594179
2014-05-12,74,NE,0.981967805,20.49333254,1188,18.3,0.09333159,0.007818163,0.089039459,8.044852088,8.680601823,0.258850603,0.104411509,0.459325269,0.896152396,5.22116119,101.7908455,107.0120067
2014-05-12,76,NE,0.982156252,20.61999893,1225.666667,11.3,0.061705918,0.000606893,0.083033087,7.98668045,8.519849937,0.175706187,0.025879557,0.008475816,0.210097398,10.9261567,131.4410034,142.6179911
2014-05-12,84,NE,0.982352836,20.5833327,1283,9.1,0.023062563,0,0.075530355,7.98668045,9.002105594,0.046799887,0.00723588,0.011175199,0.065210966,49.79818916,65.89648109,115.6946703
2014-06-24,16,HE,1.03088337,21.65999985,843,33.8,0.538620458,0.087520781,0.091568051,7.5021702,2.92463326,2.256343189,0.01009751,0.01700091,2.283441609,0,12.43823251,12.44475938
2014-06-24,34,HE,1.030850069,21.86999893,185,13.4,0.426203051,0.206476665,0.080759589,8.103030242,1.705229264,0.627803466,0.065716552,0,0.695436385,0,11.45256288,11.52439451
2014-06-24,44,HE,1.030813309,21.5366656,188.6666667,18.5,0.425091008,0.149227,0.086934543,8.18061125,1.882866634,0.436529705,0,0.000453582,0.437659918,0.14820735,15.81477613,15.98557232
2014-06-24,56,HE,1.079444053,22.5899992,322.5,17.3,0.530905528,0.041754648,0.099294933,8.161214912,1.175072739,0.20861747,0.004031836,0.006175749,0.221000968,3.389530571,34.15263776,37.56743502
2014-06-24,62,LE,1.079932589,22.2866656,563,26.8,0.487709041,0.03479142,0.114765077,8.2776038,4.386044081,0.039594477,0.007167709,0.01182672,0.060263283,11.72882068,23.82600896,35.55482964
2014-06-24,66,LE,1.080419101,23.50999832,802.5,27.6,0.339085882,0.022855193,0.121733795,8.248508569,4.740955559,0.096972385,0.012476294,0.563561132,0.673263667,9.853237732,33.58742645,43.49256431
2014-06-24,70,NE,1.080901421,24.64999866,1090.5,15.7,0.223022168,0.025839163,0.110121741,8.200008312,6.608571653,0.094066073,0.119628995,0.811618858,1.027361843,10.41692744,24.57137844,35.0409811
2014-06-24,74,NE,1.081272,23.20499897,1157.5,14.1,0.121148113,0.023849843,0.09774912,8.161214912,11.13096792,0.092606954,0.354647609,0.535898254,0.983274523,7.651831984,26.42493293,34.0835152
2014-06-24,76,NE,1.081607815,25.17999935,1249.5,9.5,0.000228241,0.010422604,0.09774912,8.200008312,12.97190568,0.19166353,0.394916339,0.649003483,1.235583352,2.1282325,24.25040093,26.37863343
2014-06-24,84,NE,1.081970929,25.97999859,1286.5,4.6,0,0.00992532,0.110121741,8.103030242,5.082699315,0.066067137,0.313948715,0.028976279,0.410019026,51.55498794,28.29618811,79.87810202
2014-07-30,16,HE,1.000065566,22.25,3802,14.9,0.41846295,0.05568982,0.090178233,6.573178968,2.412746575,0.279369193,0.002056237,0.051930053,1.784032617,0,3.877780729,3.877780729
2014-07-30,34,HE,0.999672966,23.54999924,320,13.1,0.381403354,0.099208786,0.07985909,7.521541922,2.872761098,0.932715198,0.118323199,0.003681608,4.986422887,0.00579616,8.4647,8.670829909
2014-07-30,44,HE,0.999208293,23.82499981,176,8.7,0.348116757,0.17816324,0.075077812,7.909128402,2.319994966,1.41444171,0.06330877,0.018762081,1.659767624,0.060202607,17.26131469,17.4617528
2014-07-30,56,HE,0.995368099,23.52999878,240.5,10.6,0.39342939,0.052880422,0.087801892,8.161214912,5.011441872,0.097535254,0.002266788,0.035623514,0.283259557,0.030341194,21.74615362,21.78602985
2014-07-30,62,LE,0.995052308,23.25999928,457.5,22,0.415188891,0.013526926,0.106732036,8.626926848,3.037405136,0.210275635,0.036305193,0.370928948,0.617509776,2.209099816,22.70195396,25.26763793
2014-07-30,66,LE,0.994760753,23.34499836,693.5,29.3,0.345824742,0.016807945,0.120806813,8.626926848,4.079305734,0.368533552,0.057178771,0.12282847,0.571496523,12.73800384,17.8072268,30.65592162
2014-07-30,70,NE,0.994444896,24.40999889,990,13.4,0.142451286,0.01446439,0.11300049,8.345509445,8.331680809,0.29355518,0.235366449,0.46206125,1.028013377,15.86956549,53.10150039,69.09761471
2014-07-30,74,NE,0.99422448,24.67999935,1092.5,12.2,0.072612696,0.010714396,0.109868862,8.258203842,7.608922585,0.175796902,0.015872443,0.129107241,0.384054018,20.25127939,56.14369148,76.42471631
2014-07-30,76,NE,0.993999809,25.39999866,1206.5,9.24,0.005208194,0.013526926,0.105161673,8.18061125,9.323609365,0.056245796,0.07845655,0.376722847,0.523072841,10.08369004,100.5922385,110.6759286
2014-07-30,84,NE,0.993771578,26.24999905,1299,5.12,0.0031,0.034145766,0.108301099,8.0836368,3.616917426,0.37504906,0.270683831,0.406991485,1.056714214,16.66211596,24.58808688,41.33806868
2014-08-28,16,HE,0.971277224,20.82999992,2668.5,NA,0.388645545,0.025546723,0.083793483,6.582625606,1.518702568,0.137522017,0.000143354,0.004264787,0.236543918,0.016995903,16.2208202,16.3014766
2014-08-28,34,HE,0.971163896,22.04499912,219.5,NA,0.385431587,0.113318909,0.074719923,7.707071816,2.154438526,0.274316613,0.011985067,0.086191702,0.382328688,0.038580893,48.5031698,49.27697753
2014-08-28,44,HE,0.971066138,22.04499912,192,NA,0.318845459,0.178873106,0.074719923,7.849915222,1.642317893,0.403712736,0.016799318,0.0197112,0.44747832,0.533890714,32.09409464,33.01277137
2014-08-28,56,HE,0.972524501,21.84999847,280,NA,0.283115373,0.045727319,0.080768783,7.768228188,2.50762517,0.098696806,0.000528619,0.005160751,0.110342165,0.764260433,27.77427397,28.87420014
2014-08-28,62,LE,0.972552539,21.64999866,461.5,NA,0.282344399,0.028573928,0.098919699,7.972756928,3.708459759,0.615947481,0.00659755,0.067767432,0.704306502,8.099583935,40.26365483,48.43960548
2014-08-28,66,LE,0.972578715,21.81499958,699.5,NA,0.233512488,0.01747397,0.110267333,8.0343178,3.859825463,0.389950405,0.00272149,0.012700285,0.406284801,2.526403393,16.15232075,18.67872414
2014-08-28,70,NE,0.972598923,22.75999928,948,NA,0.151567106,0.009400922,0.111023927,7.64600879,4.557947326,0.068888274,0,0.003727209,0.072615483,10.23001764,22.54022823,32.77024587
2014-08-28,74,NE,0.972612026,23.42499924,1064,NA,0.102272821,0.016464855,0.10951074,7.666357946,3.112457297,0.019095265,0.012480774,0.006881001,0.04361779,14.19187686,48.68931838,62.88119524
2014-08-28,76,NE,0.972626898,24.52499866,1168.5,NA,0.024839276,0.016969412,0.106484502,7.50389141,4.575245975,0.484495193,0.08456675,0.204931321,0.773993264,4.116991293,28.92105424,33.04142406
2014-08-28,84,NE,0.972636887,24.65499973,1224.5,NA,-3.00E-04,0.001327579,0.10043257,7.402690149,3.542943834,0.52439434,0.09209745,0.039310405,0.727479286,15.73585541,46.14340329,61.910762
2014-10-07,16,HE,1.062214533,20.83999825,3644,21.9,0.47066091,0.075,0.093125424,7.281590906,2.119119862,0.494228674,0.019490272,0.01749529,0.55060548,0,20.15934012,20.2428906
2014-10-07,34,HE,1.062370018,21.09499836,294,10.7,0.502363392,0.165984234,0.085784752,8.364218964,2.189757191,0.131428075,0,0.068662174,0.220410704,0.053151058,38.62175018,39.76412217
2014-10-07,44,HE,1.062573363,20.94999886,249,6.9,0.45435345,0.171215344,0.080872646,8.178369521,2.013163869,0.3175945,0.004989398,0.104827746,0.50711321,0.141862656,31.42354515,32.18577534
2014-10-07,56,HE,1.078266883,21.20999908,342,7,0.350492288,0.05733585,0.082511632,8.054858834,3.215037712,0.416045741,0.015637113,0.108142812,0.561191599,0.871619705,20.64298994,22.11869756
2014-10-07,62,LE,1.078090426,21.2149992,512,14.6,0.250320629,0.03439136,0.086,7.89082097,3.289613048,0.091132846,0.00445624,0.073645854,0.171583529,2.221584785,18.87268105,21.18023334
2014-10-07,66,LE,1.077931313,21.34999847,691.5,14.3,0.165533415,0.017712946,0.09881256,7.382481012,3.482873837,0.299174874,0.048238043,0.591002284,0.943882464,8.609654328,29.81035821,38.42001254
2014-10-07,70,NE,1.077761732,21.75999928,958.5,13,0.078557352,0.021881874,0.10609341,7.735729599,3.938421197,0.500979062,0.254156426,1.39434342,2.149478907,13.69963224,27.91301276,41.612645
2014-10-07,74,NE,1.077619575,22.70499897,1070.5,9.6,0.015682971,0.021881874,0.09881256,7.47254316,5.251228263,0.441879375,0.311827069,0.440216803,1.213037139,7.140353919,24.87095484,32.02915202
2014-10-07,76,NE,1.077505354,22.69499969,1149,6.8,-0.000175764,0.011981405,0.095565308,7.37238163,7.608922585,0.062746408,0.041612534,0.027438887,0.131797828,12.53673277,23.81754744,36.37562505
2014-10-07,84,NE,1.077381262,22.95999908,1212,3.9,-0.000483986,0.013544466,0.090682306,7.251214805,6.965747675,0.607162962,0.106887281,0.09290023,0.807908909,10.88369111,18.29701635,29.3125437
2014-10-21,16,HE,0.98705839,NA,NA,18.2,0.509589717,0.076509969,0.08936216,7.41205653,1.614469229,0.254110603,0.020051666,0.007983036,0.539174875,0,0,0
2014-10-21,34,HE,0.987186887,NA,NA,6.4,0.577996405,0.21329808,0.086183066,7.776375259,2.119119862,0.219342124,0.00731437,0.122107045,0.359251953,0,0,0
2014-10-21,44,HE,0.98731114,NA,NA,6.9,0.520200392,0.155079227,0.081406,7.80857015,2.312157096,0.142832577,0.003079875,0.023751996,0.244172785,0,0,0
2014-10-21,56,HE,1.012808131,NA,NA,11.2,0.428090284,0.052481322,0.084591834,7.528614243,3.130431457,0.625610066,0.008769244,0.117908815,0.839152031,0,0,0
2014-10-21,62,LE,1.013000001,NA,NA,18.2,0.298061793,0.024861006,0.094122378,6.832160689,3.705753995,0.062555933,0.015635366,0.095836111,0.23882478,0,0,0
2014-10-21,66,LE,1.013188611,NA,NA,24.3,0.196119301,0.030874224,0.104401363,7.051095283,3.46767381,0.589647479,0.026332931,0.151417856,0.806708671,0,0,0
2014-10-21,70,NE,1.01337309,NA,NA,21.5,0.108157029,0.032261043,0.109916762,7.593796209,2.604956838,0.12245008,0.011277942,0.142659811,0.27894133,0,0,0
2014-10-21,74,NE,1.013721232,NA,NA,20,0.079799301,0.029635902,0.111490022,7.553337076,3.920019548,0.250359215,0.018539914,0.035530558,0.304429687,0,0,0
2014-10-21,76,NE,1.013893699,NA,NA,15.4,0.057277292,0.029635902,0.109916762,7.41205653,5.715037712,0.125787447,0.010494633,0.031991172,0.168273252,0,0,0
2014-10-21,84,NE,1.014110261,NA,NA,10.9,0.03469153,0.022543282,0.10203361,6.911628193,5.670704489,0.727327282,0.086010193,0.224662884,1.038000359,0,0,0
2014-10-23,16,HE,1.02023037,NA,NA,14.9,0.5235,0.072,0.093450712,7.515948693,2.202222602,0.187488244,0.00321203,0.02759568,0.253114208,0,0,0
2014-10-23,34,HE,1.020651045,NA,NA,8.4,0.589992631,0.210099248,0.086173139,7.143892511,2.18166333,0.732475003,0.042323083,0.121134285,1.041078481,0,0,0
2014-10-23,44,HE,1.020875059,NA,NA,6,0.528352519,0.22546819,0.0845499,7.280530612,2.004334203,0.358573255,0.006987272,0.046366119,0.618789911,0,0,0
2014-10-23,56,HE,1.045640524,NA,NA,8.7,0.439000517,0.049942832,0.086173139,7.319663333,3.146395626,0.188000322,0.002433356,0.026191664,0.240274215,0,0,0
2014-10-23,62,LE,1.045757267,NA,NA,21,0.308356311,0.023637371,0.095867207,6.622219322,3.494120847,0.812837514,0.023892364,0.085415201,1.134469796,0,0,0
2014-10-23,66,LE,1.045846562,NA,NA,25,0.204210253,0.02910302,0.105483501,6.713270313,3.730783345,0.08545204,0.00149456,0.047320011,0.171920256,0,0,0
2014-10-23,70,NE,1.045951353,NA,NA,17.6,0.109459016,0.0345328,0.110262482,6.814171093,2.737196488,0.165311759,0.008012342,0.254752329,0.430409669,0,0,0
2014-10-23,74,NE,1.046054209,NA,NA,15.1,0.07873248,0.027279158,0.112644412,6.792489113,5.511493221,0.021733013,0.0190687,0.397636917,0.455414783,0,0,0
2014-10-23,76,NE,1.046135332,NA,NA,11.3,0.064552292,0.02415832,0.108671649,7.231156221,6.677470597,0.518655972,0.033382645,0.130746695,0.682785312,0,0,0
2014-10-23,84,NE,1.046234957,NA,NA,8,0.042610287,0.025199408,0.105483501,7.311832008,5.849584629,0.358400225,0.08960122,0.353606985,0.803885671,0,0,0
2014-11-18,16,HE,0.933926242,14.60999966,685.5,10.4,0.607392057,0.187769483,0.083635519,6.653965019,1.589339897,0.17108936,0.001654546,0.00798005,0.188465614,0.139380001,16.43597476,16.57853263
2014-11-18,34,HE,0.934570957,14.49499989,214,3.4,0.544620085,0.309379974,0.089452885,8.144051471,0.794669948,0.232886409,0.01030779,0.093673236,0.367843955,0.072284774,4.215429845,4.320060183
2014-11-18,44,HE,0.935219233,14.25,218,4.1,0.536698413,0.24787912,0.087998066,7.756047248,0.794669948,0.15651914,0.011289142,0.058177906,0.228502525,0.061021779,7.045238553,7.14418547
2014-11-18,56,HE,0.937213897,14.2699995,238,6.7,0.543367848,0.177586905,0.087998066,6.852012021,1.112537928,0.498176815,0.017921227,0.119163165,0.637307713,0.011835357,12.3150715,12.36884192
2014-11-18,62,LE,0.937761838,14.8399992,363,18.1,0.516356391,0.030186295,0.087998066,6.673723088,1.412746575,0.443997272,0.003022856,0.077914377,0.526011385,0.019953429,15.92272489,16.03608739
2014-11-18,66,LE,0.93824984,14.77999973,541,43.6,0.37192041,0.011669474,0.100374227,6.911628193,2.331031848,0.16882382,0.003682411,0.000752609,0.17325884,0.058701341,7.785551238,7.867883045
2014-11-18,70,NE,0.938800942,14.98999977,743,28.5,0.242040752,0.020115353,0.108394531,6.575036371,2.119119862,0.307812852,0.006355742,0.315379202,0.629547797,0.527063995,9.887282208,10.42068864
2014-11-18,74,NE,0.939132748,15.25,898,16.4,0.175616537,0.026828517,0.11131341,7.59520591,1.907207876,0.097810215,0.003727349,0.172354006,0.27389157,1.31360656,9.271539757,10.58997828
2014-11-18,76,NE,0.939574394,15.45499945,1031,11.6,0.117316809,0.036904243,0.112773327,6.61447997,1.69529589,0.210695758,0.201927806,0.455059934,0.867683498,0.284255796,9.561853029,9.846108826
2014-11-18,84,NE,0.939970717,16.1099987,1142,8.2,0.142658982,0.035756682,0.112560598,6.010358514,3.215037712,0.011330219,0.036122534,0.05348583,0.117321918,0.531494955,8.464917268,8.996412224
2014-12-18,16,HE,1.11047921,11.18999958,214,112,0.598578839,0.16090475,0.090897638,8.219560493,0.982651882,0.437672477,0.00221751,0,0.439889987,1.361440474,0.591346777,1.978571245
2014-12-18,34,HE,1.111120916,11.10999966,201,90,0.582218433,0.147151378,0.070470958,6.431013729,1.179182258,0.5224322,0.002941747,0.018586498,0.543960446,2.718419695,1.019599579,4.148515882
2014-12-18,44,HE,1.111853258,11.1699996,262,108,0.723211432,0.130144853,0.143851718,6.066041573,1.41501871,0.411136983,0.011794285,0.027745007,0.457618806,1.576409013,0.908042127,2.570640466
2014-12-18,56,HE,1.028714429,11.56499958,253,97,0.667762812,0.110907922,0.111225251,6.781029798,1.572243011,0.8719887,0.013842638,0.000403184,0.886234521,1.23230476,1.033653231,2.377596603
