"Month","Year","Region","amphipod","mysid","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaladjuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino"
6,2016,"Lower",NA,NA,0,315.314373478994,299.625802538079,0,3.13882840357304,61.755278920283,355.35083811807,621.73684659036,70.1200683593243,261.904149702176,4067.20682745028,2013.075,756.519086596914
6,2017,"Lower",NA,NA,5.99266666666667,56.5613077949438,301.010975071857,1.63333333333333,2.20559899780697,70.8888888888889,784.504741746278,488.33298172384,185.416672655928,30.0429424038556,14035.789198065,13047.4911111111,1306.98369060224
6,2018,"Lower",NA,NA,1.18666666666667,2.18485265562416,6.55695927539828,0,0,125.919437763895,176.018628161019,57.7402448413289,10.4976610550052,3.30933333333333,3110.99647722233,645.137222222222,1768.5797353528
6,2019,"Lower",NA,NA,0,23.9797494428782,152.686448842545,20.0977294431818,0.379359308397672,26.2818965492727,185.857872646077,289.982757871877,223.067229504098,17.0889764238288,3745.21092317531,1510.07322973455,600.083991565768
6,2020,"Lower",NA,NA,1.37950920508263,27.8175510048421,15.2258158012632,12.6808141018421,1.06029776649105,14.2210735587368,395.080668752289,69.121982826621,45.3192803743326,9.10503558986737,4617.5745599956,3355.87169301776,2053.89383336248
6,2021,"Lower",NA,NA,18.9531532115175,80.15993223905,19.1116267212,33.13760657145,1.4213722312855,9.0263981018,319.175001124425,55.27369695155,55.490794327584,8.105381279592,4352.51171638543,8529.5793234245,2394.38097417818
6,2022,"Lower",NA,NA,1.41553440992069,23.2982597654241,2.92998887062069,28.4620624304483,1.83882326116517,4.01303241727586,372.805638254017,56.0183872875862,38.7287133278234,3.41176261088966,2448.97122873369,2166.45461621879,2241.29011748134
7,2011,"Lower",NA,NA,0,84.9516666666667,110.466666666667,0,1.677,22.6,673.225,539.3,18.76,0.541333333333333,7206.56066666667,3773.265,1634.01516666667
7,2012,"Lower",NA,NA,0,7.21111143111062,3.15555555555556,0,0.423458950622136,4.8,199.755642790352,47.6757266240013,6.832,0.804599294550117,3007.01596916094,1579.89555555556,779.091130996577
7,2013,"Lower",NA,NA,8.2325,30.0983333333333,0,0,5.46,9.06666666666667,340.55,1006.04333333333,18.088,3.17333333333333,3538.11033333333,4104.44583333333,1086.48283333333
7,2014,"Lower",NA,NA,46.03525,25.6108539216683,0.933333333333333,0,0.66002721301898,7.06666666666667,266.065774504878,207.810699440343,17.108,9.34006700727332,2429.88579583236,3421.32666666667,746.066218077282
7,2015,"Lower",NA,NA,14.420151154439,45.1559911553844,8.96674332622194,0,0.469621091878654,44.5166265833708,240.169326552362,671.285343113956,30.2400321970132,7.72322558922956,2595.75891405084,4277.99041666667,342.96023593998
7,2016,"Lower",NA,NA,3.32266666666667,228.460720752442,5.34905248134927,0,2.26055555555556,7.89857410530346,235.70253936261,618.598783807914,31.8977912458727,83.387734925647,2317.12050588191,2445.92222222222,322.517678404177
7,2017,"Lower",NA,NA,0,127.853705362124,21.0115086322594,0,0.154555555555556,17.3333333333333,50.0434549892816,164.775327467921,76.0106666666667,14.4255109369441,10008.536081472,8632.60277777778,692.271286365064
7,2018,"Lower",NA,NA,3.70833333333333,15.4793652935823,0.0826105915188799,0,0.0571413160338402,13.9107775346193,229.122937328874,191.480239729521,25.984,4.58079971807572,2814.36789688771,3483.32444444444,679.328504941613
7,2019,"Lower",NA,NA,0.932044528688823,13.4337330617095,2.87286921270588,0.250084943823529,0.837971021381765,2.09157516094118,100.378038970543,56.3647913500098,65.6609322886588,2.72582115633176,2991.47847114402,2278.61543438588,302.892036288855
7,2020,"Lower",NA,NA,7.46604599672192,20.6638052627808,22.2403472507692,1.50130613503846,0.584053969665,7.06898377969231,177.425363528827,276.670698556854,33.3520056298154,5.29571686576769,1618.74895595014,3477.58422211942,436.462224878583
7,2021,"Lower",NA,NA,39.2683779605241,59.0879168289647,3.57860521294118,0.989050119705882,1.18383280044824,38.9274238447059,181.653412244118,361.387130332988,29.0786742288,9.49234810060706,1930.47580309451,4261.26396109824,574.302342667266
7,2022,"Lower",NA,NA,12.9334773757714,9.49649548453571,2.02466826857143,0.0168932138571429,2.47477556114286,8.257875228,200.905520110607,92.2522714553857,28.768598058,2.66116125766857,2085.59066993939,1407.52012076261,755.677039587957
8,2011,"Lower",NA,NA,2.5632,32.9,0,0,0.5486,14.48,219.87,443.9,16.2624,29.9104,4880.6744,5694.593,487.6982
8,2012,"Lower",NA,NA,0,11.4783661301559,2.31111111111111,0,1.00372759576433,8.66666666666667,169.481827001866,145.147494275666,4.144,2.37666199412264,1369.85590594704,2019.04222222222,367.257
8,2013,"Lower",NA,NA,1.78,20.3531938053535,0.0378075045328629,0,0.0598365941708812,6.79803998842693,72.6832973022352,180.035232150788,12.544,1.22221215154754,773.562642021684,3101.74166666667,155.084243433469
8,2014,"Lower",NA,NA,7.921,13.819774958689,0.046179166250854,0,1.19357479093362,23.3333333333333,541.821009234759,375.47024196802,20.384,63.1952325416376,3616.85063374531,4818.2125,885.265305295847
8,2015,"Lower",NA,NA,24.9645,16.9493444713876,0.281024531460789,0,0.0585,1.8,37.3729371920087,188.577729705816,2.24,0.746666666666667,1441.65216388726,1818.97416666667,29.0906405900861
8,2016,"Lower",NA,NA,16.4056666666667,228.876367491065,0,0,33.8478748509946,0,215.969101453643,530.626101691422,32.816,1154.175626493,3484.87595179452,2130.15777777778,458.226015392953
8,2017,"Lower",NA,NA,0,59.5459329968817,2.52086323557954,0,0.0939374994264073,0,131.779242093037,218.320692250227,36.8568199822691,5.2159040692691,3411.78139982655,7420.01722222222,105.345162710284
8,2018,"Lower",NA,NA,5.48833333333333,17.7403086180541,0,0,0.115555555555556,5.02222222222222,49.6868417361291,287.534044446988,27.9523065642595,4.44580407274727,788.199787523569,4635.40722222222,61.6013676135386
8,2019,"Lower",NA,NA,0,26.7070604890851,30.1087975590285,0.311306199,0.0437894736842105,3.35234708231579,54.9403764780078,168.536914722963,23.61700336128,7.11467122826328,2201.08406280846,5073.98341586053,52.7039336997639
8,2020,"Lower",NA,NA,14.484011141402,16.99134802624,35.7938843352,2.8,0.197869006781333,0.933333333333333,134.9369732707,438.745776355933,77.480004358848,8.84630786572133,3553.89895037762,2870.19907658467,320.814871566589
8,2021,"Lower",NA,NA,33.0640675314917,33.3383175860056,12.3741481864444,1.31716240583333,0.732652257992778,330.641882648,911.723898228333,1327.04877981901,40.0665628169333,3.38563736589556,4486.77578759114,5257.93070348,1559.77877862377
8,2022,"Lower",NA,NA,5.9028358620945,0.147210681095,12.5836372836,0.41853125865,0.0078925117895,2.532361215,190.07494901085,353.50592503484,25.09727234112,0.76342954687,1718.87106031069,1023.18848543895,654.592976196016
9,2020,"Lower",NA,NA,7.68584902685143,15.5086437130143,200.250693031429,1.98161832942857,0.0788513553007143,0.977079090428572,105.29233302975,325.000105538357,45.52810061424,4.30768130489571,1953.7174968915,2087.23608565714,232.111104505107
9,2021,"Lower",NA,NA,44.484586226259,65.319491340615,32.064440445,3.23962996425,1.914221024534,6.7208034994,283.1314966422,422.50563869022,56.745155034792,6.074306061397,2373.42434887526,4092.65075268475,841.740369013291
9,2022,"Lower",NA,NA,71.3078173823018,0.220682617218182,48.4383034381818,2.95840102254545,0.00762555259818182,1.53314590563636,12.5009129180455,66.5048912625091,42.3879656430109,3.1906238821,965.557787399164,509.851308233045,16.04088633623
10,2020,"Lower",NA,NA,9.898545202335,30.55413849315,888.6250792248,51.238503459,0.424587896408,21.701672528,369.1426015488,398.3209850409,110.460618140544,5.965232491288,3765.57512352476,3217.26469694,334.725070810966
10,2021,"Lower",NA,NA,73.9488803589682,35.3707227002455,44.8898450123636,52.5982344572727,2.73787309242909,12.8947225861818,390.461606865818,219.923753802927,53.0600850228655,2.34254568842182,3455.32396303653,2351.81760488273,655.28000605495
10,2022,"Lower",NA,NA,31.245958961976,0.38621661431,17.1277137716,31.4159860041,0.052468044603,2.5009245652,118.7148598389,145.76901553048,26.591861841552,0.910295406086,921.301466122184,690.2174102485,387.689152336618
11,2019,"Lower",NA,NA,0,14.6528696281333,14.1264399486667,30.831402454,0.45183526102,1.69218509333333,108.91948987175,32.5939966123333,95.592304416,9.41874369217333,1812.7391982028,606.888149075833,385.494894884678
11,2020,"Lower",NA,NA,5.93311093339091,16.2630134162,258.255540455636,335.525710462091,0.980199503069091,5.73498104363636,1059.25683181609,74.8422931539818,61.5023751151855,4.07643123468364,1186.47110936097,793.612269847727,982.56738583873
11,2021,"Lower",NA,NA,1.90308532165071,7.21399631337857,2.61924337114286,34.8575416341429,1.75092455352286,9.20743788771429,324.7834697385,39.0713092051,49.47989086872,7.42787451572286,1816.91645478862,293.145536136536,1338.54423622218
12,2018,"Lower",NA,NA,0,0.389864580979659,47.8175225581525,0,0.1716,4.26524003242625,18.0289043619432,41.474454493734,44.9513791122051,4.53442589844058,445.103868052469,43.608,233.997961863693
12,2020,"Lower",NA,NA,8.1435,0.105,1.8,33,0.2665,2.85,80.025,2.9,21.504,2.05,902.671,20.01,797.7695
12,2021,"Lower",NA,NA,0,5.62,0,47.55,0.403,6.2,333.3,91.75,59.472,2.796,1228.521,67.275,334.3505
1,2013,"Middle",NA,NA,0,0.126465499864203,0,0,0.160503927131364,0,0,0.0091489097464457,0,0.00457445487322285,0.0121680499627728,0,2.18411094915778
1,2014,"Middle",NA,NA,0,0.0131093098675915,0,0,0.0231593423862674,0,0.360492869964439,0.016991601473644,0,0.0080212984294156,0.235013838499877,0,6.19524100422213
1,2015,"Middle",NA,NA,0,0.00273905243330449,0,0,0,0,0.136409307571067,0.00128646785513161,0,0.00293314670970008,0.153458628745522,0,2.2946235026803
1,2018,"Middle",NA,NA,0,0.00999051173034122,0,0.0103425792475238,0,0,0.356143644356614,0.0335145004043311,0.0109911816749109,0.00855228773177471,0.218149114910754,0,3.74422722152352
1,2019,"Middle",NA,NA,0,0.00914016735043059,0.00372115241658424,0.0079246764427257,0.000375794495577432,0,0.17799926662372,0.0194453419606422,0.0277460149817311,0.0161396865709401,0.163196132694937,0,1.73723574018486
2,2013,"Middle",NA,NA,0,0.0865152633415164,0.0246659245899298,0,0.000451683065111522,0,1.48145329965179,0.00694897023248495,0.020719376655541,0,0.01848426081841,0,0.465914906515899
2,2016,"Middle",NA,NA,0,0.0194417774613996,0.0292684431275436,0.0397181337797914,0.00371423277016431,0,1.11581284773135,0.0156791906289966,0,0.0150928908363208,0.932362609167095,0,4.98414546820814
2,2017,"Middle",NA,NA,0,0.225362066204657,0.372558235993732,0,0.0653288217678231,0.186279117996866,2.84279177676943,0.105558166864891,0.0521581530391224,0,0.0412918711559719,0,7.05038626807401
2,2019,"Middle",NA,NA,0,0.024090872620798,0.00766042740937148,0,0.0216908988619235,0.0390985898020851,2.14613095607827,0.0623860951734559,0.0333232661391666,0.0168971793033069,0,0,4.09771138872049
3,2013,"Middle",NA,NA,0,0.0856920177450445,0,0,0,0,8.30921228951136,0.0263488600697636,0,0,0,0,40.6230802714469
3,2014,"Middle",NA,NA,0,0.0732761715465015,0,0,0.0190476489323906,0,3.65752961116535,0.0188383341089577,0,0.0153765521411632,0,0,6.52324074113674
3,2015,"Middle",NA,NA,0,0.0843073594382365,0.899278500674524,0.0376903489253294,0.0906882693878756,0,7.06495672092424,0.223364909946952,0,0,0.167093880235626,0,16.631468186416
3,2016,"Middle",NA,NA,0,0.107115102245275,0.279588183855546,0.124899791760351,0.0808114142668648,0,3.53862967520631,0.0449170876118162,0,0.0183398690894507,0.585699879322998,0,5.12891185026069
3,2017,"Middle",NA,NA,0,0.56719877741262,17.971295751575,0.194843675146147,1.59305045255205,1.03916626744612,15.1892009284947,1.62614587781314,1.96430094655029,0.00779374700584588,0.172761391962917,0,26.398919082786
3,2018,"Middle",NA,NA,0,0.0230743385699693,1.25454901945952,0.085108073607119,0.0227549385961097,0,2.5019020333694,0.096322093789452,0.0697430522663692,0.013808516610535,0.261300370447183,0,5.3530859505861
3,2019,"Middle",NA,NA,0,0.128882926824882,0.628702922384248,0.0685691518654067,0.143989161197677,0.145336172193609,10.7639841893675,0.159052212069308,0.0425329253928087,0.0415100975309672,0.0607979813206606,0,17.0273740613147
3,2021,"Middle",NA,NA,0,22.0201729674,3.216815608,340.491176955,1.00322491243,22.056048672,1660.7288901405,4.9998783469,4.77193842384,5.1326109009,24.16844802456,59.17076138275,2248.553876558
4,2012,"Middle",NA,NA,0,0.0318589630734997,0,0,0.00509686312128334,0,1.08340755797037,0,0,0,0.015836460929934,0,11.4229820232758
4,2014,"Middle",NA,NA,0,0.0678033196735533,0,0,0.0858614121467759,0,4.04399480947771,0.0106387858338727,0.124513811113556,0.0457316270717445,0.113196681272406,0,16.0298239477869
4,2015,"Middle",NA,NA,0,0.109172626154604,0,0,0.24545385139114,0,8.70805851751425,0.0269783550202357,0,0.0148618742599456,1.90158924149123,0,10.9072246353693
4,2016,"Middle",NA,NA,0,0.103905320465353,5.79754546194035,0.152935363082455,0.283881252835396,0.971551549832183,21.3866918186859,1.27539808245091,0,0.0243990562282566,1.55139656070921,0,52.4397516358675
4,2017,"Middle",NA,NA,0,0.118630526977696,25.4876388097132,0,0.873127694870165,0,4.74554996884164,0.785257128394643,0.553639822271069,0.0410015868123634,0,0,9.78820028610336
4,2018,"Middle",NA,NA,0,0.126299531314849,0.742003584869744,0.0790358444058501,0.000384100434875917,0.260247245222677,2.54506668601722,0.042043125029283,0.0162700233352806,0.0247531097509625,0.0414794419234755,0,14.5532874738007
4,2019,"Middle",NA,NA,0,0.844942550309603,4134.84430482412,37.1245566965,0.753197662138109,24.471007093,2968.4424500314,490.467171681536,7.9724154286,6.77473226361146,9.81330069386333,15.08143848295,15012.4564384785
4,2020,"Middle",NA,NA,0,26.8592492525,31.760252294,133.12427166,12.36879231835,59.93112324,2674.60456584188,4.36172181905,24.97511909256,7.67765091334,115.26010068454,333.00686277875,8998.352993245
4,2021,"Middle",NA,NA,0,33.98221175595,10.779596528,1003.3134498975,3.792230791895,0,3634.27458204,15.0684668941,54.6523407486,2.51147556673,12.88689102085,161.548089830375,5418.32293787675
4,2022,"Middle",NA,NA,0,42.7417883028333,0,713.1623612,1.51482927765,2.26311415333333,3415.3196990375,1.96408248693333,88.7158547912,0.8643092078,156.521233003567,379.054082022167,12463.213564285
5,2012,"Middle",NA,NA,0,0.022217888671427,3.66241875096137,0,0.0541039133664747,0,10.2343157010842,0.253552524882643,0.279675613709777,0.0155974859950326,0,0,45.7198352267654
5,2013,"Middle",NA,NA,0,0.160519447379352,0.177995123926613,0,0.0351033421089705,0.0484611192030161,5.23127532511311,0.408257990387054,0.0407073401305335,0.012115279800754,2.05847813522552,0,20.5445148332553
5,2014,"Middle",NA,NA,0,0.143416401729477,0,0,0.615390627098253,0.739729089264528,6.45558351541784,0.0369864544632264,0,0.054197588210295,0.884801204650561,0,27.8495812507163
5,2015,"Middle",NA,NA,0,0.111626570019212,0,0,0.104352406147089,2.77312993132736,3.14297835985747,2.39955868319769,0.109166608185109,0,2.97921233147764,0,5.38512946162257
5,2017,"Middle",NA,NA,0,0.100363443013498,1.46395955154508,0,0.25383987643968,0.609855534940195,4.74713960255496,2.61051666982845,0.531444881302837,0.00127675342688359,0.676877911702631,0,22.5958218369924
5,2018,"Middle",NA,NA,0,0.0529837520265766,0,0.201761202074413,0.0161328897690453,0.0550096287150964,3.27228621548434,0.0195035828671932,0,0.0568146321573105,0.138807078813242,0,23.8033731704029
5,2019,"Middle",NA,NA,0,10.6268466787685,187.827505487636,37.4384267678354,4.12178266854788,82.5414904023711,2989.31180089199,31.0072896353552,82.8159201982975,16.4572050629156,122.200706392666,198.66750061975,16246.7080593326
5,2020,"Middle",NA,NA,0,25.2525470071667,6.28981256066667,204.874086544,40.5309270649833,61.5064014553333,6612.53611554575,27.9621980845,67.1982526656,2.68381313811333,1569.14051041207,784.813335485833,21850.6241672033
6,2011,"Middle",NA,NA,0,24.53,138.3,10.2,51.558,122.6,3898.2375,6510.49,115.248,0.992,2222.7625,1237.88875,14400.2595
6,2012,"Middle",NA,NA,0,6.24142148699119,42.6666666666667,0,1.82468632152574,29.8,1520.62684290259,678.708814608996,0,3.56933333333333,1043.01844835691,604.4975,7961.86589143157
6,2013,"Middle",NA,NA,0,18.1098444962217,3,0,8.61441347426968,105.655817286249,2596.07700756268,1980.52113914673,0,1.35666666666667,1831.83913929764,2442.69583333333,4980.97480210723
6,2014,"Middle",NA,NA,5.162,34.7151493060111,16.2,0,22.7016886923143,87.4666666666667,2404.7167482684,2421.22965884607,13.328,9.86328301908271,2479.48592562448,2999.64083333333,4346.5805822552
6,2015,"Middle",NA,NA,0,19.4925,13.2,0,0.65,1307.5,2223.525,958.42,0,1.518,578.683,1290.3,2437.9795
6,2016,"Middle",NA,NA,0,30.0251611509678,94.3,0,5.87462243422119,420.251147979003,1848.30822514412,871.786289804276,2.73,28.0082855866384,800.964739278039,1959.14,1350.81749098831
6,2017,"Middle",NA,NA,0,12.3969819120384,24.1146477408595,0,1.84325367623676,1369.83372552879,1444.24616687148,903.837509861388,32.544,7.87485714285714,1723.8534918114,2431.28071428571,3060.14924658045
6,2018,"Middle",NA,NA,0,2.78769682037594,127.828571428571,0,0.0789541730271087,1542.77865567331,1210.33931204195,537.361625506802,1.872,1.17142857142857,839.842957030619,976.465,2991.86285293445
6,2019,"Middle",NA,NA,0,33.636023330272,69.4787962178182,21.3468474829091,60.0331767511223,415.171766048355,3333.71081848993,2042.57537438593,57.4166744989091,13.3847490242494,2036.89307497066,1471.06898961877,10062.6533074144
6,2020,"Middle",NA,NA,0,56.853094389725,6.6,0,10.527804598025,142.9056401,2142.223017651,1200.7135529585,6.59212972572,25.75445234363,2093.72479681155,2480.0070755125,4922.869154676
6,2021,"Middle",NA,NA,0,29.9691934380182,1.85454545454545,71.9475620882727,47.2183135819909,1940.03300848364,3714.44192375345,1850.42906629827,198.120933836509,16.1909824684691,3397.22875440378,2974.96150918318,9702.5456051651
6,2022,"Middle",NA,NA,0,36.03848574719,2.24,85.0133410761,24.43459909904,192.2904415326,2451.428191317,1123.4104812603,83.620060973568,8.776757334448,1685.19754965996,1396.5653700285,11161.7879015764
7,2011,"Middle",NA,NA,0,58.68,49.4,0,4.5175,320.9,1521.375,4652.295,15.204,4.738,2584.988,5593.28375,2293.566
7,2012,"Middle",NA,NA,0,8.02893751668178,12.1333333333333,0,1.31249873012488,254.634347442734,921.55537500257,1658.95132122208,2.016,6.948,1066.00391662458,917.661666666667,1417.60652986594
7,2013,"Middle",NA,NA,0,20.1875,0,0,4.979,1815.2,1271.0625,4466.455,19.824,6.499,2316.86,5215.73875,2360.5725
7,2014,"Middle",NA,NA,0,24.9351112579666,2,0,1.490125,522.066375317907,2004.71512097697,3086.53605900948,13.86,7.3265,3486.40309971922,2757.1825,3303.10082119357
7,2015,"Middle",NA,NA,0,57.8255347009359,0,0,1.93520701571267,2870.24920169502,1755.90154880145,4132.29409544654,0,7.19142857142857,1333.66380919205,2117.08428571429,790.463344024346
7,2016,"Middle",NA,NA,0,26.986300802448,2.33333333333333,0,0.160333333333333,329.628960699112,1089.33722457934,2425.01875964167,2.63444979188467,4.93681177850571,1226.26138653196,2248.8825,707.248108593675
7,2017,"Middle",NA,NA,0,5.32873816601573,17.6666666666667,11.2,0.0975,488.733012666966,734.718979953952,1153.64339275799,0,24.8089771236807,3475.44122243585,1647.58583333333,2160.60118939122
7,2018,"Middle",NA,NA,0,18.4063779199278,0.0216560945060396,6.34285714285714,0.0687142857142857,1283.36481777752,2745.75976832246,1918.16337715449,0,9.78514285714286,1507.26701565054,2335.61714285714,1709.27575672749
7,2019,"Middle",NA,NA,0,10.5195647173825,4.4190035305,0,2.85370948249937,337.295330042745,1434.51894543768,1988.95789522942,9.92276805324,4.7657617641625,2047.9682634512,2168.43962789903,2912.03217874056
7,2020,"Middle",NA,NA,0,24.927844606325,0.722127756666667,0,2.09879388716833,278.699150283333,1152.2862565325,1735.87879670083,18.59342673664,3.73570295753,2396.0656818392,3869.186430425,1597.2418493758
7,2021,"Middle",NA,NA,0,15.1636036325,118.42039618,0,5.60055917317,4104.27760682,1815.66457507095,6216.5602335227,67.67024601792,16.161146247044,6429.4671371287,3788.222815032,2672.15551687953
7,2022,"Middle",NA,NA,2.78686404373385,10.4234340943462,2.40272572861538,0,22.3702230677,847.441659972308,1273.64814005908,1055.84700952991,40.3991529425723,12.3334294426154,4063.65127968926,2788.82046682765,3485.26669658902
8,2011,"Middle",NA,NA,0,34.7725,0,23.55,2.1515,144.9,2392.0125,7667.01,2.94,8.831,3288.558,2903.8075,3247.59875
8,2012,"Middle",NA,NA,0,20.2864589540266,0,0,5.29702669468258,2840.13333333333,2228.28583762345,2479.73576745494,2.968,5.54503569042462,2338.37878159491,4189.68,2240.37919896342
8,2013,"Middle",NA,NA,0,26.3553847989364,0,0,0.678166666666667,332.058509826171,944.75304953132,1987.5743626454,4.144,3.27234651275326,1198.02028799045,2020.8375,838.582567925462
8,2014,"Middle",NA,NA,0,7.0897906990983,0,0,1.62884062808884,765.507093154547,1966.54237026594,1773.89746186628,8.82,1.48414427439527,3702.11559258452,2073.45,1395.24168074407
8,2015,"Middle",NA,NA,2.46975,3.38033035864307,0,0,0.49032187391591,312.8,423.211629728459,1293.25216663918,0,1.875,1442.6382444697,1248.6125,354.382769931983
8,2016,"Middle",NA,NA,1.6465,12.7552161842827,4.86666666666667,3.95,0.375198736546446,1178.89326071875,1240.62768648121,1351.39750367549,2.184,20.5946666666667,2109.06448891956,3389.6825,1059.50610748443
8,2017,"Middle",NA,NA,0,12.8753370886956,0,0,0.0947142857142857,204.225695377504,640.634349949562,1012.09441077292,0,2.62112609276076,515.441553947916,2631.10142857143,281.395573600099
8,2018,"Middle",NA,NA,0,30.1552408045668,2.6498351566662,0,0.603571428571429,1367.25747655359,1964.87230789746,2257.62156422898,2.208,12.5261890744388,876.022615659459,3023.90857142857,2184.46416424308
8,2019,"Middle",NA,NA,0,19.7085165742104,0,0,0.283943914031818,159.054545454545,928.396496389958,2474.42209796432,20.65554486912,11.9867003944315,4688.40872536014,5326.32553985818,1108.0160555546
8,2020,"Middle",NA,NA,0,17.7945188963444,0,0,1.9294587676,481.735908811333,1091.656267742,2620.057019244,36.97580728576,9.67650846746667,4260.63841600833,4004.52722338889,1985.70838376436
8,2021,"Middle",NA,NA,1.36466666666667,33.0396086810889,0,0,3.13371955736667,1459.03170562889,2309.56381382767,2768.62296681404,42.2032244498667,18.80883835236,4960.28696079467,4714.65113612778,3899.19380286504
8,2022,"Middle",NA,NA,0,0.0478602907857143,2080.20265028571,0,0.200476800661429,70.9402782428571,615.869569197,799.670614744286,19.4535634272,0.27505830888,2670.44082751744,854.937865298921,2169.99976889531
9,2020,"Middle",NA,NA,8.811,2.14,0,0,2.067,182.2,1843.275,1352.45,0,24.95,7986.783,3488.9275,1282.842
9,2021,"Middle",NA,NA,3.67212825225429,98.1547283870286,0,2.01428571428571,17.4593259165,174.608624682857,3313.71922752471,1639.29318207814,70.02656259696,19.6,6229.59574492898,3268.26957988786,4993.74759574303
9,2022,"Middle",NA,NA,1.76969447494364,0.598476147018182,8.02456136,0.167178361636364,0.143401733256364,109.942125443091,1038.43652297973,1730.76473444398,36.5199146307927,0,3839.9339650308,1369.05015311882,3143.83964247616
10,2020,"Middle",NA,NA,1.73352621585,18.2115662163778,1.37869944711111,67.6710373716667,2.57860221489,394.247321036,1946.71498027833,1399.04159379204,88.7224257251733,17.4137642417333,4399.50174972156,2790.17034470889,4318.50071939244
10,2021,"Middle",NA,NA,4.2275,46.8898858233167,0,23.4372172695,17.2894178149333,338.815992214667,2851.896806465,863.613986340333,67.5694850628,7.55913523830667,2136.43713304093,2722.68223415833,3765.25618889823
10,2022,"Middle",NA,NA,0.28905985739625,0.1670190049625,0,13.847601216,0.27037549511375,54.8155345445,1383.43503342544,1253.0400284125,12.9315204858,0.317167792025,3165.07163865743,2104.97872241687,5183.48959383654
11,2020,"Middle",NA,NA,0.901125,13.47032951125,2.4661219175,270.51969863625,2.3234556553,157.2978126195,1260.175749882,446.246538435025,89.60691696894,16.504325096245,3626.17782115802,1488.27197037612,5358.35687962978
11,2021,"Middle",NA,NA,2.67,8.54741881645714,1.409526796,10.498339416,7.57783268654286,70.6611214948571,1067.34456925093,91.3062556335143,60.05041869024,34.7519274459829,2021.4931746717,476.091306622643,3296.32477418137
12,2020,"Middle",NA,NA,0,0,0,33.6,0,8.8,180.975,2.6,0,3.7,460.446,13.225,2192.8005
12,2021,"Middle",NA,NA,8.277,3.37,0,32.4,3.406,36.75,1195.95,4.75,14.616,27.024,1683.381,126.2125,5190.702
1,2013,"Top",NA,NA,0,0.430568147747665,0.149353856252377,0,0.548349922287838,0,0.540303351808776,0.0504428625656136,0.125457239251997,0.847100363668721,1.28305059682905,0,2.43328130889203
1,2014,"Top",NA,NA,0,0.0720644728441874,1.07257696174201,0,0.275928695501196,0.275094309493135,5.56098538442411,0.522682965248402,0.39730523033329,0,0.168796025025803,0,12.2840945544532
1,2015,"Top",NA,NA,0,0.0467894873954559,0.600966487766084,0.0111316095488901,0.0317844449964532,0.0324280367450441,2.53116111829045,0.045506192670169,0.263140231548725,0,0.150780108827511,0,10.4100826527018
1,2018,"Top",NA,NA,0,0.104221779644935,11.6542931204722,0,0.0357803839813834,0.465691712210099,2.21236296270791,1.49555826760438,1.21015635327134,0.0158963371331355,0.0116800820888391,0,6.92004173753429
1,2019,"Top",NA,NA,0,0.0762274974472321,1.07748846237682,0,0.0617769064139843,0,2.70375276085548,2.39527845637892,0,0.00532322912482614,0.0458482155593896,0,5.07695566184668
2,2013,"Top",NA,NA,0,0.381768975917183,0.452060257206472,0,0.0255791990077966,0,6.50247059756492,0.0347927942912505,0.449247672611744,0.0369120517915756,0,0,6.77416121775508
2,2016,"Top",NA,NA,0,0.0717415898936529,5.0435789733133,0,0.0283352731092603,0.740171389943795,3.25776792983822,0.717058627063551,0.42811165725625,0,0.968326812659117,0,9.21831103909519
2,2017,"Top",NA,NA,0,0.232350097188908,0.790309143724558,0,0.0891098638391055,0.370143925600686,4.57124287202606,0.183588372863271,0.296428020766978,0.0417512759810731,0,0,2.950981687322
2,2019,"Top",NA,NA,0,0.218322181167087,0.590262486840202,0,0.207863638619605,0.322237544285517,10.2715850231628,1.59471397678457,0,0.00808206597559353,0,0,7.65319112974589
3,2013,"Top",NA,NA,0,0.0272214032636613,0,0,0.306600858187931,0,1.43003510225507,0.927385579738817,1.84941709673255,0,0.279568292407227,0,75.0170219693487
3,2014,"Top",NA,NA,0,0.264203282843518,0.909205880674787,0,0.319425949178491,0,5.87035327790228,12.4134589802146,0.962677634972079,0,0,0,11.0101226821861
3,2015,"Top",NA,NA,0,0.280726475139543,114.157160671043,0.0814971141236288,1.48663510003838,1.12409812584316,17.0578484238742,3.31775858663629,4.81248889635973,0,0.373762626842849,0,35.6636242496879
3,2016,"Top",NA,NA,0,0.204833711996714,7.12950720421129,0.303506493977652,0.388960376731616,0.202337662651768,9.2950992754379,0.682255055624565,0.475930883593347,0,0.145375863621543,0,5.42858834416559
3,2017,"Top",NA,NA,0,0.73640158817095,14.8024028348695,0,0.518745866665485,0,9.03440543308399,1.76829309450116,0.744942174311133,0.125832866675266,1.42308760818673,0,19.0625276517524
3,2018,"Top",NA,NA,0,0.0289811975096876,24.7732721204728,0,0.153357215949753,0.259791566861529,10.3464709010865,7.94785584345683,5.48015850260662,0,0.117889287319609,0,14.6709534984181
3,2019,"Top",NA,NA,0,0.261728739201589,4.23438871430668,0,0.274099692731431,0,13.8808015214437,1.38306036110696,0.166464418226255,0.0373566326305498,0,0,16.8815967644507
