"Year","Month","Region","Database","LogNumber","Project","Date","Station","SerialNumber","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID"
2012,3,"Lower","FLaSH",552,"SKT",2012-03-08,"719","4737",11.9,554,0.25,25,40,61,1.8224,"Y",0,0,0,0,0,237,23.53,0,21.6,0,0,0,613.8,0,0,"FLaSH 552 SKT 2012-03-08 719 4737"
2012,3,"Lower","FLaSH",553,"SKT",2012-03-08,"719","4743",11.9,554,0.25,25,40,55,1.7888,"Y",0,0,0,0,0,0,0,2,11.68,0,2.66,0,126.17,0,0,"FLaSH 553 SKT 2012-03-08 719 4743"
2012,3,"Lower","FLaSH",554,"SKT",2012-03-08,"719","4744",11.9,554,0.25,25,40,57,1.6259,"Y",0,0,0,0,0,12,0,0,6.56,0,5.32,0,225.06,0,0,"FLaSH 554 SKT 2012-03-08 719 4744"
2012,4,"Lower","FLaSH",646,"SKT",2012-04-04,"713","4920",13,273,0.12,38,40,64,3.5413,"Y",0,0,36,0,0,7,1.8,1,110.24,0,0,0,6.82,0.220589715052905,0,"FLaSH 646 SKT 2012-04-04 713 4920"
2012,4,"Lower","FLaSH",647,"SKT",2012-04-04,"715","4925",13.4,312,0.14,34,42,72,2.9663,"Y",0,0,28,0,0,4,1.8,0,76.64,0,2.66,0,13.64,0.14588562122058,0,"FLaSH 647 SKT 2012-04-04 715 4925"
2012,4,"Lower","FLaSH",648,"SKT",2012-04-04,"715","4922",13.4,312,0.14,34,42,73,2.9289,"Y",0,0,12,0,0,15,0,1,54.56,0,0,0,0,2.0078560312092,0,"FLaSH 648 SKT 2012-04-04 715 4922"
2012,4,"Lower","FLaSH",649,"SKT",2012-04-04,"715","4926",13.4,312,0.14,34,42,66,2.2402,"Y",0,0,8,0,0,14,0,0,23.2,0,0,0,0,0,0,"FLaSH 649 SKT 2012-04-04 715 4926"
2012,4,"Lower","FLaSH",650,"SKT",2012-04-04,"715","4927",13.4,312,0.14,34,42,67,2.7536,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 650 SKT 2012-04-04 715 4927"
2012,4,"Lower","FLaSH",651,"SKT",2012-04-04,"715","4924",13.4,312,0.14,34,42,69,2.6316,"Y",0,0,0,0,0,0,0,0,3.36,0,0,0,0,6.47596130737622,0,"FLaSH 651 SKT 2012-04-04 715 4924"
2012,4,"Lower","FLaSH",657,"SKT",2012-04-04,"719","4941",14.1,590,0.27,37,26,65,2.15,"Y",0,0,0,0,0,0,9.05,1,0,0,0,0,323.95,0.144093720617238,0,"FLaSH 657 SKT 2012-04-04 719 4941"
2012,4,"Lower","FLaSH",658,"SKT",2012-04-04,"719","4940",14.1,590,0.27,37,26,66,2.293,"Y",0,0,0,0,0,0,5.43,1,3.36,0,0,0,1070.74,0,0,"FLaSH 658 SKT 2012-04-04 719 4940"
2012,4,"Lower","FLaSH",659,"SKT",2012-04-04,"719","4937",14.1,590,0.27,37,26,70,2.4604,"Y",0,0,0,0,0,4,1.81,1,8.16,2,2.66,0,866.14,0,0,"FLaSH 659 SKT 2012-04-04 719 4937"
2012,4,"Lower","FLaSH",680,"SKT",2012-04-04,"715","4921",13.4,312,0.14,34,42,69,2.2788,"Y",0,0,4,0,0,0,0,0,20,0,0,0,0,0,0,"FLaSH 680 SKT 2012-04-04 715 4921"
2012,4,"Lower","FLaSH",681,"SKT",2012-04-04,"715","4923",13.4,312,0.14,34,42,69,2.426,"Y",0,0,4,0,0,15,0,1,10.08,0,0,0,0,0.757740869571618,0,"FLaSH 681 SKT 2012-04-04 715 4923"
2012,4,"Lower","FLaSH",682,"SKT",2012-04-04,"715","4928",13.4,312,0.14,34,42,61,2.0525,"Y",0,0,4,0,0,4,0,2,35.2,0,0,0,0,0,0,"FLaSH 682 SKT 2012-04-04 715 4928"
2012,4,"Lower","FLaSH",683,"SKT",2012-04-04,"715","4929",13.4,312,0.14,34,42,70,2.5986,"Y",0,0.07,0,0,0,6,0,1.2,46.08,0,2.66,0,122.76,0.708146945181024,0,"FLaSH 683 SKT 2012-04-04 715 4929"
2012,4,"Lower","FLaSH",686,"SKT",2012-04-04,"719","4938",14.1,590,0.27,37,26,68,2.0161,"Y",0,0,0,0,0,0,0,0,29.76,0,5.32,0,47.74,0,0,"FLaSH 686 SKT 2012-04-04 719 4938"
2012,4,"Lower","FLaSH",687,"SKT",2012-04-04,"719","4939",14.1,590,0.27,37,26,66,1.1732,"Y",0,0,0,0,0,0,0,69.6,27.2,0,0,0,85.25,0,0,"FLaSH 687 SKT 2012-04-04 719 4939"
2012,4,"Lower","FLaSH",688,"SKT",2012-04-04,"719","4942",14.1,590,0.27,37,26,68,2.2491,"Y",0,0,0,0,0,0,0,0,0,0,0,0,746.79,0,0,"FLaSH 688 SKT 2012-04-04 719 4942"
2012,4,"Lower","FLaSH",689,"SKT",2012-04-04,"719","4945",14.1,590,0.27,37,26,69,2.699,"Y",0,0,0,0,0,0,3.62,0,3.36,0,0,0,1899.37,0,0,"FLaSH 689 SKT 2012-04-04 719 4945"
2012,4,"Lower","FLaSH",690,"SKT",2012-04-04,"719","4947",14.1,590,0.27,37,26,68,2.6303,"Y",0,0,0,0,0,105,14.48,1,0,0,0,0,1241.24,0,0,"FLaSH 690 SKT 2012-04-04 719 4947"
2012,4,"Lower","FLaSH",691,"SKT",2012-04-04,"719","4950",14.1,590,0.27,37,26,68,2.4965,"Y",0,0,0,0,0,18,1.81,0,0,0,0,0,139.81,0,0,"FLaSH 691 SKT 2012-04-04 719 4950"
2012,4,"Lower","FLaSH",692,"SKT",2012-04-04,"719","4953",14.1,590,0.27,37,26,59,1.7734,"Y",0,0,0,0,0,0,5.43,0,0,0,0,0,954.8,0,0,"FLaSH 692 SKT 2012-04-04 719 4953"
2012,4,"Lower","FLaSH",693,"SKT",2012-04-04,"719","4954",14.1,590,0.27,37,26,62,1.808,"Y",0,0,0,0,0,0,7.24,1,8.32,0,2.66,0,1169.63,0.300304220363056,0,"FLaSH 693 SKT 2012-04-04 719 4954"
2012,5,"Lower","FLaSH",718,"SKT",2012-05-02,"719","5084",18.8,646,0.3,32,25,70,2.7173,"Y",0,0,28,0,0,9,41.01,1,29.76,0,5.32,1.15,419.43,0,0,"FLaSH 718 SKT 2012-05-02 719 5084"
2012,5,"Lower","FLaSH",719,"SKT",2012-05-02,"719","5095",18.8,646,0.3,32,25,71,2.8179,"Y",0,0,0,0,0,0,14.48,0,0,0,0,0,150.04,0,0,"FLaSH 719 SKT 2012-05-02 719 5095"
2012,5,"Lower","FLaSH",721,"SKT",2012-05-02,"719","5119",18.8,646,0.3,32,25,71,2.7718,"Y",0,0,0,0,0,0,108.6,2,20.16,2,2.66,0,1759.56,0,0,"FLaSH 721 SKT 2012-05-02 719 5119"
2012,5,"Lower","FLaSH",722,"SKT",2012-05-02,"719","5121",18.8,646,0.3,32,25,69,2.0853,"Y",0,0,0,0,0,0,1058.7,1,23.52,0,10.64,0,1544.73,0,0,"FLaSH 722 SKT 2012-05-02 719 5121"
2012,5,"Lower","FLaSH",1253,"SKT",2012-05-02,"713","5068",17.1,229,0.1,58,21,68,2.6728,"Y",0,0,0,0,0,6,3.31,0,0,0,26.6,0,156.86,0.0743935435834784,0,"FLaSH 1253 SKT 2012-05-02 713 5068"
2012,5,"Lower","FLaSH",1254,"SKT",2012-05-02,"715","5070",17.4,290,0.13,39,26,79,3.709,"Y",0,0,0,0,0,96,9.05,3,13.28,0,90.44,0,436.48,0.675757847045835,0.387356035624185,"FLaSH 1254 SKT 2012-05-02 715 5070"
2012,5,"Lower","FLaSH",1255,"SKT",2012-05-02,"715","5071",17.4,290,0.13,39,26,78,3.7914,"Y",0,0,16,0,0,60,27.41,0,14.56,0,26.6,2.3,668.36,0,0,"FLaSH 1255 SKT 2012-05-02 715 5071"
2012,5,"Lower","FLaSH",1256,"SKT",2012-05-02,"715","5073",17.4,290,0.13,39,26,72,2.841,"Y",0,0,4,0,0,15,16.29,1,8.32,0,15.96,0,351.23,0,0,"FLaSH 1256 SKT 2012-05-02 715 5073"
2012,6,"Lower","FLaSH",1277,"STN",2012-06-11,"719","5146",23.2,392,0.17,29,37.40000153,41,0.5174,"Y",0,0,0,0,0,27,15,1,0,0,281.96,23,0,0,0,"FLaSH 1277 STN 2012-06-11 719 5146"
2012,6,"Lower","FLaSH",1278,"STN",2012-06-11,"719","5148",23.2,392,0.17,29,37.40000153,44,0.713,"Y",0,0.07,0,3,0.39,36,0,2,4.8,0,388.36,102.35,30.69,0,0,"FLaSH 1278 STN 2012-06-11 719 5148"
2012,6,"Lower","FLaSH",1279,"STN",2012-06-11,"719","5150",23.2,392,0.17,29,37.40000153,29,0.2029,"Y",0,0,0,0,0,0,0,0,0,0,7.98,2.3,17.05,0,0,"FLaSH 1279 STN 2012-06-11 719 5150"
2012,6,"Lower","FLaSH",1402,"STN",2012-06-25,"719","5207",20.5,388,0.17,32,31.29999924,32,0.1927,"Y",0,0.1,0,0,0.78,39,0,2,3.36,0,37.24,26.45,0,0,0,"FLaSH 1402 STN 2012-06-25 719 5207"
2012,6,"Lower","FLaSH",1405,"STN",2012-06-25,"719","5211",20.5,388,0.17,32,31.29999924,41,0.4673,"Y",0,0,0,0,5.33,42,0,1,0,0,119.7,35.65,13.64,0,0,"FLaSH 1405 STN 2012-06-25 719 5211"
2012,6,"Lower","FLaSH",1406,"STN",2012-06-25,"719","5210",20.5,388,0.17,32,31.29999924,41,0.4625,"Y",0,0,0,0,8.19,27,0,1,0,0,281.96,29.9,6.82,0,0,"FLaSH 1406 STN 2012-06-25 719 5210"
2012,6,"Lower","FLaSH",1407,"STN",2012-06-25,"719","5209",20.5,388,0.17,32,31.29999924,32,0.2043,"Y",0,0,0,0,1.56,27,0,0,0,0,74.48,10.35,0,0,0,"FLaSH 1407 STN 2012-06-25 719 5209"
2012,6,"Lower","FLaSH",1408,"STN",2012-06-11,"719","5152",23.2,392,0.17,29,37.40000153,28,0.1504,"Y",0,0,0,0,0,45,0,0,0,0,42.56,4.6,17.05,0,0,"FLaSH 1408 STN 2012-06-11 719 5152"
2012,6,"Lower","FLaSH",1411,"STN",2012-06-25,"719","5206",20.5,388,0.17,32,31.29999924,39,0.4012,"Y",0,0,0,0,0.91,30,0,2,0,0,23.94,4.6,13.64,0,0,"FLaSH 1411 STN 2012-06-25 719 5206"
2012,6,"Lower","FLaSH",1412,"STN",2012-06-25,"719","5203",20.5,388,0.17,32,31.29999924,30,0.1468,"Y",0,0,0,0,0,0,0,0,0,0,10.64,0,0,0,0,"FLaSH 1412 STN 2012-06-25 719 5203"
2012,6,"Lower","FLaSH",1415,"STN",2012-06-25,"719","5208",20.5,388,0.17,32,31.29999924,33,0.2446,"Y",0,0,0,0,1.43,15,0,2,3.36,0,29.26,8.05,0,0,0,"FLaSH 1415 STN 2012-06-25 719 5208"
2012,6,"Lower","FLaSH",1420,"STN",2012-06-25,"719","5202",20.5,388,0.17,32,31.29999924,29,0.1582,"Y",0,0,0,0,0,3,0,0,0,0,13.3,2.3,6.82,0,0,"FLaSH 1420 STN 2012-06-25 719 5202"
2012,6,"Middle","FLaSH",1289,"STN",2012-06-11,"797","5156",23.1,694,0.32,24,40.70000076,36,0.3631,"Y",0,0,0,0,0.78,0,0,16,0,0,15.96,0,71.61,0,0,"FLaSH 1289 STN 2012-06-11 797 5156"
2012,6,"Middle","FLaSH",1290,"STN",2012-06-11,"797","5157",23.1,694,0.32,24,40.70000076,28,0.1509,"Y",0,0,0,0,8.71,0,0,0,0,0,5.32,0,10.23,0,0,"FLaSH 1290 STN 2012-06-11 797 5157"
2012,6,"Middle","FLaSH",1291,"STN",2012-06-11,"797","5161",23.1,694,0.32,24,40.70000076,29,0.1653,"Y",0,0,0,0,0,15,0,0,0,0,53.2,3.45,0,0,0,"FLaSH 1291 STN 2012-06-11 797 5161"
2012,6,"Middle","FLaSH",1292,"STN",2012-06-11,"797","5162",23.1,694,0.32,24,40.70000076,37,0.3999,"Y",0,0,0,3,8.19,15,0,3,3.36,0,178.22,0,13.64,0,0,"FLaSH 1292 STN 2012-06-11 797 5162"
2012,6,"Middle","FLaSH",1293,"STN",2012-06-11,"797","5163",23.1,694,0.32,24,40.70000076,38,0.4507,"Y",0,0,0,0,0,0,0,3,0,0,2.66,0,6.82,0.0394478953311552,0.119142166426886,"FLaSH 1293 STN 2012-06-11 797 5163"
2012,6,"Middle","FLaSH",1376,"STN",2012-06-25,"797","5217",20.4,732,0.34,33,33.79999924,41,0.4907,"Y",0,0,0,0,1.17,6,9.05,5,0,0,58.52,2.3,57.97,0.0394478953311552,0,"FLaSH 1376 STN 2012-06-25 797 5217"
2012,6,"Middle","FLaSH",1377,"STN",2012-06-25,"797","5220",20.4,732,0.34,33,33.79999924,29,0.2157,"Y",0,0.1,0,0,0.39,0,0,0,0,0,0,0,0,0,0,"FLaSH 1377 STN 2012-06-25 797 5220"
2012,6,"Middle","FLaSH",1378,"STN",2012-06-25,"797","5241",20.4,732,0.34,33,33.79999924,33,0.2025,"Y",0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,"FLaSH 1378 STN 2012-06-25 797 5241"
2012,6,"Middle","FLaSH",1379,"STN",2012-06-25,"797","5218",20.4,732,0.34,33,33.79999924,34,0.2468,"Y",0,0,0,0,0,0,0,4,0,0,2.66,0,10.23,0,0,"FLaSH 1379 STN 2012-06-25 797 5218"
2012,6,"Middle","FLaSH",1380,"STN",2012-06-25,"797","5214",20.4,732,0.34,33,33.79999924,45,0.639,"Y",0,0,0,0,4.42,0,4.5,1,97.44,0,5.32,0,17.05,0,0,"FLaSH 1380 STN 2012-06-25 797 5214"
2012,6,"Middle","FLaSH",1382,"STN",2012-06-25,"797","5221",20.4,732,0.34,33,33.79999924,36,0.2728,"Y",0,0,0,0,0.13,0,0,4,0,0,0,0,17.05,0,0,"FLaSH 1382 STN 2012-06-25 797 5221"
2012,6,"Middle","FLaSH",1383,"STN",2012-06-25,"797","5213",20.39999962,732,0.339467723,33,33.79999924,37,0.3137,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FLaSH 1383 STN 2012-06-25 797 5213"
2012,6,"Middle","FLaSH",1385,"STN",2012-06-25,"797","5215",20.4,732,0.34,33,33.79999924,41,0.4129,"Y",0,0,0,0,4.81,0,1.81,5,0,0,26.6,2.3,6.82,0,0,"FLaSH 1385 STN 2012-06-25 797 5215"
2012,6,"Middle","FLaSH",1398,"STN",2012-06-25,"797","5212",20.4,732,0.34,33,33.79999924,32,0.2036,"Y",0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0,"FLaSH 1398 STN 2012-06-25 797 5212"
2012,6,"Middle","FLaSH",1401,"STN",2012-06-11,"797","5160",23.1,694,0.32,24,40.70000076,28,0.2098,"Y",0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,0,"FLaSH 1401 STN 2012-06-11 797 5160"
2012,6,"Middle","FLaSH",1403,"STN",2012-06-11,"797","5176",23.1,694,0.32,24,40.70000076,34,0.3043,"Y",0,0,0,0,3.9,0,0,12,23.52,0,2.66,0,13.64,0,0,"FLaSH 1403 STN 2012-06-11 797 5176"
2012,6,"Middle","FLaSH",1419,"STN",2012-06-11,"797","5158",23.1,694,0.32,24,40.70000076,30,0.1753,"Y",0,0,0,0,0.39,0,0,16,0,0,23.94,0,13.64,0,0.205953982036872,"FLaSH 1419 STN 2012-06-11 797 5158"
2012,6,"Middle","FLaSH",1421,"STN",2012-06-25,"797","5216",20.4,732,0.34,33,33.79999924,39,0.3841,"Y",0,0.1,0,0,5.85,3,1.81,0,0,0,98.42,3.45,6.82,0,0,"FLaSH 1421 STN 2012-06-25 797 5216"
2012,6,"Middle","FLaSH",1423,"STN",2012-06-25,"797","5219",20.4,732,0.34,33,33.79999924,31,0.2536,"Y",0,0,0,0,0,0,0,4,1.6,0,0,0,0,0.223329292771236,0.102976991018436,"FLaSH 1423 STN 2012-06-25 797 5219"
2012,8,"Middle","FLaSH",1298,"STN",2012-08-06,"797","5285",23.7,767,0.36,30,34.20000076,49,0.5308,"Y",0,0,0,0,0.26,0,1.81,0,0,0,5.32,1.15,44.33,0,0,"FLaSH 1298 STN 2012-08-06 797 5285"
2012,8,"Middle","FLaSH",1299,"STN",2012-08-06,"797","5286",23.7,767,0.36,30,34.20000076,57,1.244,"Y",0,0,0,0,0.12,11,1.81,2,3.36,0,15.96,1.15,40.92,0,0,"FLaSH 1299 STN 2012-08-06 797 5286"
2012,8,"Middle","FLaSH",1300,"STN",2012-08-06,"797","5287",23.7,767,0.36,30,34.20000076,54,1.0973,"Y",0,0.1,0,0,0.86,30,13.81,0,0,1,210.14,3.45,37.51,0,0,"FLaSH 1300 STN 2012-08-06 797 5287"
2012,8,"Middle","FLaSH",1301,"STN",2012-08-06,"797","5288",23.7,767,0.36,30,34.20000076,58,1.3935,"Y",0,0.5,0,0,0.99,16,7.5,1,3.36,1,170.24,16.1,3.41,0,0,"FLaSH 1301 STN 2012-08-06 797 5288"
2012,8,"Middle","FLaSH",1302,"STN",2012-08-06,"797","5289",23.7,767,0.36,30,34.20000076,60,1.6974,"Y",0,0,0,0,0.39,6,0,1,0,0,15.96,4.6,119.35,0,0,"FLaSH 1302 STN 2012-08-06 797 5289"
2012,8,"Middle","FLaSH",1387,"STN",2012-08-20,"797","5336",22.9,752,0.35,50,29.39999962,55,1.2243,"Y",0,0.1,0,0,0.78,12,1.81,1,3.36,0,125.02,13.8,17.05,0.0612169768588968,0,"FLaSH 1387 STN 2012-08-20 797 5336"
2012,8,"Middle","FLaSH",1389,"STN",2012-08-20,"797","5338",22.9,752,0.35,50,29.39999962,47,0.7799,"Y",0,0.1,0,0,0.26,10,8.12,0,0,0,170.24,12.65,13.64,0,0.155465628463837,"FLaSH 1389 STN 2012-08-20 797 5338"
2012,8,"Middle","FLaSH",1390,"STN",2012-08-20,"797","5337",22.9,752,0.35,50,29.39999962,47,0.8119,"Y",0,0,0,0,0.65,18,3.31,0,0,0,159.6,9.2,3.41,0,0,"FLaSH 1390 STN 2012-08-20 797 5337"
2012,8,"Middle","FLaSH",1391,"STN",2012-08-20,"797","5341",22.9,752,0.35,50,29.39999962,47,1.2024,"Y",0,0,0,0,0.26,0,14.12,3,0,2,289.94,12.65,112.53,0,0,"FLaSH 1391 STN 2012-08-20 797 5341"
2012,8,"Middle","FLaSH",1393,"STN",2012-08-20,"797","5339",22.9,752,0.35,50,29.39999962,49,1.0192,"Y",0,0.1,0,0,0,12,1.81,1,3.36,0,146.3,17.25,23.87,0,0.175664994593481,"FLaSH 1393 STN 2012-08-20 797 5339"
2012,8,"Middle","FLaSH",1395,"STN",2012-08-20,"797","5340",22.9,752,0.35,50,29.39999962,59,1.0374,"Y",0,0,0,0,0.65,18,0,0,3.36,0,127.68,21.85,3.41,0,0,"FLaSH 1395 STN 2012-08-20 797 5340"
2012,8,"Middle","FLaSH",1399,"STN",2012-08-20,"797","5335",22.9,752,0.35,50,29.39999962,55,1.1279,"Y",0,0.1,0,0,1.56,17,0,0,6.72,0,289.94,32.2,6.82,0,0.454306980205399,"FLaSH 1399 STN 2012-08-20 797 5335"
2012,8,"Middle","FLaSH",1413,"STN",2012-08-20,"797","5342",22.9,752,0.35,50,29.39999962,52,1.0492,"Y",0,0,0,0,0,13,0,1,0,0,39.9,8.05,27.28,0,0,"FLaSH 1413 STN 2012-08-20 797 5342"
2012,10,"Lower","FLaSH",1018,"FMWT",2012-10-18,"719","5804",18.6,327,0.14,38.99999857,25.89999962,59,1.317,"Y",0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,2.45015134985262,"FLaSH 1018 FMWT 2012-10-18 719 5804"
2012,10,"Middle","FLaSH",1019,"FMWT",2012-10-18,"797","5835",19.2,592,0.27,30.00000119,35.40000153,63,2.0543,"Y",0,5.7,0,0,1.82,9,0,0,0,19,42.56,3.45,0,0,33.214942930041,"FLaSH 1019 FMWT 2012-10-18 797 5835"
2012,11,"Lower","FLaSH",1029,"FMWT",2012-11-15,"719","5987",14.5,361,0.16,33.00000131,27.70000076,63,2.1164,"Y",0,0,0,0,0,6,1.81,0,6.72,0,63.84,10.35,102.3,0.0477691500359924,2.6258163444461,"FLaSH 1029 FMWT 2012-11-15 719 5987"
2012,11,"Middle","FLaSH",1030,"FMWT",2012-11-15,"797","6017",14.9,611,0.28,27.00000107,39.20000076,72,2.6416,"Y",0,0,0,0,0,0,0,0,3.36,1,50.54,4.6,13.64,0.105702648518288,0.308930973055308,"FLaSH 1030 FMWT 2012-11-15 797 6017"
2012,12,"Lower","FLaSH",1039,"FMWT",2012-12-11,"719","6132",12.9,331,0.15,21.99999988,70.90000153,72,2.6364,"Y",0,0,124,3,0,3,1.5,393.8,37.76,0,7.98,1.15,0,3.43309441404693,0,"FLaSH 1039 FMWT 2012-12-11 719 6132"
2012,12,"Middle","FLaSH",1040,"FMWT",2012-12-11,"796","6148",13.4,777,0.36,27.00000107,44.29999924,69,2.3387,"Y",0,0,0,0,0.26,183,7.24,0,3.36,1,29.26,5.75,197.78,0.0495939243905945,0,"FLaSH 1040 FMWT 2012-12-11 796 6148"
2012,12,"Middle","FLaSH",1041,"FMWT",2012-12-11,"797","6141",13.3,589,0.27,18.99999976,71.30000305,63,1.8953,"Y",0,0,0,0,0,135,0,0,3.36,2,21.28,0,51.15,0.123978225752988,0,"FLaSH 1041 FMWT 2012-12-11 797 6141"
2013,1,"Lower","FLaSH",1045,"SKT",2013-01-09,"719","6212",8.1,469,0.21,22,74,66,2.2518,"Y",0,0,56,0,0,8,0,4.2,28,0,10.64,0,17.05,0,0,"FLaSH 1045 SKT 2013-01-09 719 6212"
2013,1,"Lower","FLaSH",1046,"SKT",2013-01-09,"719","6213",8.1,469,0.21,22,74,68,2.5312,"Y",0,0,12,0,0,3,0,2,4.96,0,2.66,0,0,1.66342408125811,0,"FLaSH 1046 SKT 2013-01-09 719 6213"
2013,1,"Lower","FLaSH",1047,"SKT",2013-01-09,"719","6215",8.1,469,0.21,22,74,68,2.285,"Y",0,0,4,0,0,0,0,1,1.6,0,0,0,0,0,0,"FLaSH 1047 SKT 2013-01-09 719 6215"
2013,1,"Lower","FLaSH",1048,"SKT",2013-01-09,"719","6216",8.1,469,0.21,22,74,80,3.4932,"Y",0,0.1,36,3,0,8,0,0.6,77.92,0,13.3,0,61.38,0,0,"FLaSH 1048 SKT 2013-01-09 719 6216"
2013,1,"Lower","FLaSH",1049,"SKT",2013-01-09,"719","6217",8.1,469,0.21,22,74,64,1.6482,"Y",0,0,20,0,0,4,1.5,0.6,23.52,0,2.66,0,0,0,0,"FLaSH 1049 SKT 2013-01-09 719 6217"
2013,1,"Lower","FLaSH",1050,"SKT",2013-01-09,"719","6218",8.1,469,0.21,22,74,70,2.5856,"Y",0,0,16,0,0,12,0,2,9.92,0,15.96,0,37.51,0,0,"FLaSH 1050 SKT 2013-01-09 719 6218"
2013,1,"Lower","FLaSH",1051,"SKT",2013-01-09,"719","6219",8.1,469,0.21,22,74,65,1.9368,"Y",0,0,8,0,0,8,0,0,3.36,0,0,0,0,0.295255086500435,0,"FLaSH 1051 SKT 2013-01-09 719 6219"
2013,1,"Lower","FLaSH",1052,"SKT",2013-01-09,"719","6220",8.1,469,0.21,22,74,55,1.1492,"Y",0,0,4,0,0,4,0,0,18.24,0,15.96,0,51.15,0,0,"FLaSH 1052 SKT 2013-01-09 719 6220"
2013,1,"Lower","FLaSH",1053,"SKT",2013-01-09,"719","6221",8.1,469,0.21,22,74,66,2.1721,"Y",0,0,4,0,0.13,6,0,0,0,1,2.66,0,71.61,0,0,"FLaSH 1053 SKT 2013-01-09 719 6221"
2013,1,"Lower","FLaSH",1054,"SKT",2013-01-09,"719","6222",8.1,469,0.21,22,74,73,2.6075,"Y",0,0,12,0,0,15,0,0,1.6,0,10.64,0,214.83,0,0,"FLaSH 1054 SKT 2013-01-09 719 6222"
2013,1,"Lower","FLaSH",1055,"SKT",2013-01-09,"719","6223",8.1,469,0.21,22,74,60,1.4599,"Y",0,0,36,3,0,79,0,29,206.88,0.28,0,0,3.41,0,0,"FLaSH 1055 SKT 2013-01-09 719 6223"
2013,1,"Lower","FLaSH",1056,"SKT",2013-01-09,"719","6224",8.1,469,0.21,22,74,65,1.9546,"Y",0,0,12,0,0,0,0,2.4,90.4,0,0,0,44.33,0,0,"FLaSH 1056 SKT 2013-01-09 719 6224"
2013,1,"Lower","FLaSH",1057,"SKT",2013-01-09,"719","6225",8.1,469,0.21,22,74,62,1.6166,"Y",0,0,16,0,0,12,0,9,28.32,0,31.92,0,40.92,0,0,"FLaSH 1057 SKT 2013-01-09 719 6225"
2013,1,"Lower","FLaSH",1058,"SKT",2013-01-09,"719","6226",8.1,469,0.21,22,74,74,3.0752,"Y",0,0,4,0,0,35,0,13.6,38.56,0,5.32,0,47.74,0,0,"FLaSH 1058 SKT 2013-01-09 719 6226"
2013,1,"Lower","FLaSH",1059,"SKT",2013-01-09,"719","6227",8.1,469,0.21,22,74,62,1.0987,"Y",0,0,0,0,0,3,0,2,3.36,0,15.96,0,61.38,0.602128374186873,0,"FLaSH 1059 SKT 2013-01-09 719 6227"
2013,1,"Lower","FLaSH",1060,"SKT",2013-01-09,"719","6230",8.1,469,0.21,22,74,66,2.0066,"Y",0,0,12,3,0,70,1.4,11,46.4,0,15.96,0,30.69,0,0,"FLaSH 1060 SKT 2013-01-09 719 6230"
2013,1,"Lower","FLaSH",1061,"SKT",2013-01-09,"719","6232",8.1,469,0.21,22,74,75,2.7585,"Y",0,0,28,3,0,68,0,6.6,66.88,0,5.32,0,0,0,0,"FLaSH 1061 SKT 2013-01-09 719 6232"
2013,1,"Lower","FLaSH",1062,"SKT",2013-01-09,"719","6233",8.1,469,0.21,22,74,54,1.2976,"Y",0,0,48,0,0,4,0,5,26.88,0.28,5.32,0,3.41,0,0,"FLaSH 1062 SKT 2013-01-09 719 6233"
2013,1,"Lower","FLaSH",1063,"SKT",2013-01-09,"719","6234",8.1,469,0.21,22,74,85,4.2496,"Y",0,0,0,0,0,9,0,0.6,25.12,0,13.3,0,17.05,0.658553020790429,0,"FLaSH 1063 SKT 2013-01-09 719 6234"
2013,1,"Lower","FLaSH",1064,"SKT",2013-01-09,"719","6235",8.1,469,0.21,22,74,65,1.8197,"Y",0,0,16,0,0,10,0,3.6,52.8,0,13.3,0,54.56,0,0,"FLaSH 1064 SKT 2013-01-09 719 6235"
2013,1,"Lower","FLaSH",1065,"SKT",2013-01-09,"719","6236",8.1,469,0.21,22,74,77,2.1201,"Y",0,0,48,6,0,37,0,18.2,458.56,0.56,34.58,0,17.05,1.4645053251514,0,"FLaSH 1065 SKT 2013-01-09 719 6236"
2013,1,"Lower","FLaSH",1066,"SKT",2013-01-09,"719","6237",8.1,469,0.21,22,74,74,2.7319,"Y",0,0,20,0,0,0,0,0,18.4,0,2.66,0,0,0.716263281872217,0,"FLaSH 1066 SKT 2013-01-09 719 6237"
2013,1,"Lower","FLaSH",1067,"SKT",2013-01-09,"719","6238",8.1,469,0.21,22,74,54,1.1076,"Y",0,0,4,0,0,4,1.81,3,47.68,0,18.62,0,34.1,0,0,"FLaSH 1067 SKT 2013-01-09 719 6238"
2013,1,"Lower","FLaSH",1068,"SKT",2013-01-09,"719","6239",8.1,469,0.21,22,74,66,2.1132,"Y",0,0,20,0,0,19,0,8,18.4,0,0,0,3.41,0,0,"FLaSH 1068 SKT 2013-01-09 719 6239"
