"","Region","TowType","Month","Year","MonthYear","IBMR","BPUE","CPUE"
"326","Lower","Bottom",11,2019,2018.16666666667,"acartela",0,0
"327","Lower","Bottom",11,2019,2018.16666666667,"allcopnaup",21.2515718055,212.515718055
"328","Lower","Bottom",11,2019,2018.16666666667,"daphnia",18.848214266,4.7120535665
"329","Lower","Bottom",11,2019,2018.16666666667,"eurytem",58.275010875,19.425003625
"330","Lower","Bottom",11,2019,2018.16666666667,"limno",0.55651665069,4.280897313
"331","Lower","Bottom",11,2019,2018.16666666667,"othcalad",0,0
"332","Lower","Bottom",11,2019,2018.16666666667,"othcaladjuv",110.8846349685,73.923089979
"333","Lower","Bottom",11,2019,2018.16666666667,"othclad",43.742953578,49.786032792
"334","Lower","Bottom",11,2019,2018.16666666667,"othcyc",168.9744187992,50.290005595
"335","Lower","Bottom",11,2019,2018.16666666667,"other",16.11924547312,41.297054718
"336","Lower","Bottom",11,2019,2018.16666666667,"pdiapfor",4321.636147577,1624.67524345
"337","Lower","Bottom",11,2019,2018.16666666667,"pdiapjuv",906.62903027,788.3730698
"338","Lower","Bottom",11,2019,2018.16666666667,"sino",477.67151908465,140.079624365
"339","Lower","Bottom",11,2020,2019.16666666667,"acartela",14.3677400891,5.38117606333333
"340","Lower","Bottom",11,2020,2019.16666666667,"allcopnaup",12.6149906756333,126.149906756333
"341","Lower","Bottom",11,2020,2019.16666666667,"daphnia",425.986081837333,106.496520459333
"342","Lower","Bottom",11,2020,2019.16666666667,"eurytem",232.53768109,77.5125603633333
"343","Lower","Bottom",11,2020,2019.16666666667,"limno",0.255814728476667,1.96780560366667
"344","Lower","Bottom",11,2020,2019.16666666667,"othcalad",13.0282638266667,3.25706595666667
"345","Lower","Bottom",11,2020,2019.16666666667,"othcaladjuv",1519.4225707685,1012.94838051233
"346","Lower","Bottom",11,2020,2019.16666666667,"othclad",62.9047552306667,69.7799591053333
"347","Lower","Bottom",11,2020,2019.16666666667,"othcyc",96.7175729408,28.7849919466667
"348","Lower","Bottom",11,2020,2019.16666666667,"other",1.42504064649333,5.08943088033333
"349","Lower","Bottom",11,2020,2019.16666666667,"pdiapfor",972.39792314,365.563129
"350","Lower","Bottom",11,2020,2019.16666666667,"pdiapjuv",1446.65155517667,1257.95787406667
"351","Lower","Bottom",11,2020,2019.16666666667,"sino",1315.49192745344,385.774758784
"352","Lower","Bottom",11,2021,2020.16666666667,"acartela",3.087631938855,1.1564164565
"353","Lower","Bottom",11,2021,2020.16666666667,"allcopnaup",3.91678458745,39.1678458745
"354","Lower","Bottom",11,2021,2020.16666666667,"daphnia",2.775620019,0.69390500475
"355","Lower","Bottom",11,2021,2020.16666666667,"eurytem",43.02728458575,14.34242819525
"356","Lower","Bottom",11,2021,2020.16666666667,"limno",0.8768478900025,6.74498376925
"357","Lower","Bottom",11,2021,2020.16666666667,"othcalad",15.000653466,4.398600094
"358","Lower","Bottom",11,2021,2020.16666666667,"othcaladjuv",572.27101649325,381.5140109955
"359","Lower","Bottom",11,2021,2020.16666666667,"othclad",34.10618699005,38.90970095775
"360","Lower","Bottom",11,2021,2020.16666666667,"othcyc",76.8360826548,22.8678817425
"361","Lower","Bottom",11,2021,2020.16666666667,"other",9.66910257785,20.52747458225
"362","Lower","Bottom",11,2021,2020.16666666667,"pdiapfor",4778.5155661775,1796.434423375
"363","Lower","Bottom",11,2021,2020.16666666667,"pdiapjuv",658.8830047375,572.94174325
"364","Lower","Bottom",11,2021,2020.16666666667,"sino",3023.88480018625,886.769736125
"365","Lower","Surface",6,2019,2018.58333333333,"acartela",0,0
"366","Lower","Surface",6,2019,2018.58333333333,"allcopnaup",23.4417737585333,234.417737585333
"367","Lower","Surface",6,2019,2018.58333333333,"daphnia",313.484166742667,78.3710416856667
"368","Lower","Surface",6,2019,2018.58333333333,"eurytem",34.830629563,11.6102098543333
"369","Lower","Surface",6,2019,2018.58333333333,"limno",0,0
"370","Lower","Surface",6,2019,2018.58333333333,"othcalad",11.2569298626667,2.81423246566667
"371","Lower","Surface",6,2019,2018.58333333333,"othcaladjuv",177.4259375635,118.283958375667
"372","Lower","Surface",6,2019,2018.58333333333,"othclad",553.609803282333,850.093660802333
"373","Lower","Surface",6,2019,2018.58333333333,"othcyc",177.5231088736,52.8342585933333
"374","Lower","Surface",6,2019,2018.58333333333,"other",26.39641739248,107.374522159333
"375","Lower","Surface",6,2019,2018.58333333333,"pdiapfor",1437.40575885667,540.378104833333
"376","Lower","Surface",6,2019,2018.58333333333,"pdiapjuv",945.470095426667,822.147909066667
"377","Lower","Surface",6,2019,2018.58333333333,"sino",120.98019930051,35.478064311
"378","Lower","Surface",6,2020,2019.58333333333,"acartela",0,0
"379","Lower","Surface",6,2020,2019.58333333333,"allcopnaup",18.58344279499,185.8344279499
"380","Lower","Surface",6,2020,2019.58333333333,"daphnia",22.4774922688,5.6193730672
"381","Lower","Surface",6,2020,2019.58333333333,"eurytem",2.2963801008,0.7654600336
"382","Lower","Surface",6,2020,2019.58333333333,"limno",0.802203124242,6.1707932634
"383","Lower","Surface",6,2020,2019.58333333333,"othcalad",11.1129796412,2.7782449103
"384","Lower","Surface",6,2020,2019.58333333333,"othcaladjuv",189.507906036,126.338604024
"385","Lower","Surface",6,2020,2019.58333333333,"othclad",53.5991837955,66.3759915043
"386","Lower","Surface",6,2020,2019.58333333333,"othcyc",34.479093419232,10.2616349462
"387","Lower","Surface",6,2020,2019.58333333333,"other",6.32056397672,10.730435291
"388","Lower","Surface",6,2020,2019.58333333333,"pdiapfor",2693.20882334364,1012.484520054
"389","Lower","Surface",6,2020,2019.58333333333,"pdiapjuv",3138.81813443875,2729.407073425
"390","Lower","Surface",6,2020,2019.58333333333,"sino",892.289569594984,261.6684954824
"391","Lower","Surface",6,2021,2020.58333333333,"acartela",3.33428911229,1.24879742033333
"392","Lower","Surface",6,2021,2020.58333333333,"allcopnaup",97.1925230552222,971.925230552222
"393","Lower","Surface",6,2021,2020.58333333333,"daphnia",25.0717982271111,6.26794955677778
"394","Lower","Surface",6,2021,2020.58333333333,"eurytem",33.3710550426667,11.1236850142222
"395","Lower","Surface",6,2021,2020.58333333333,"limno",0.873133422532222,6.71641094255556
"396","Lower","Surface",6,2021,2020.58333333333,"othcalad",6.28088467066667,2.01875159544444
"397","Lower","Surface",6,2021,2020.58333333333,"othcaladjuv",160.275964433,106.850642955333
"398","Lower","Surface",6,2021,2020.58333333333,"othclad",54.8908873374,62.9341944567778
"399","Lower","Surface",6,2021,2020.58333333333,"othcyc",62.2922848669333,18.5393704961111
"400","Lower","Surface",6,2021,2020.58333333333,"other",3.00275119928,10.7220682431111
"401","Lower","Surface",6,2021,2020.58333333333,"pdiapfor",2091.46961576563,786.266772844222
"402","Lower","Surface",6,2021,2020.58333333333,"pdiapjuv",7329.50619029333,6373.48364373333
"403","Lower","Surface",6,2021,2020.58333333333,"sino",618.817954431111,181.471540888889
"404","Lower","Surface",6,2022,2021.58333333333,"acartela",0.39295346394,0.147173582
"405","Lower","Surface",6,2022,2021.58333333333,"allcopnaup",24.9991799822,249.991799822
"406","Lower","Surface",6,2022,2021.58333333333,"daphnia",4.24001942657143,1.06000485664286
"407","Lower","Surface",6,2022,2021.58333333333,"eurytem",39.2472197710714,13.0824065903571
"408","Lower","Surface",6,2022,2021.58333333333,"limno",2.77000029492643,21.3076945763571
"409","Lower","Surface",6,2022,2021.58333333333,"othcalad",3.64276561578571,0.984214269428571
"410","Lower","Surface",6,2022,2021.58333333333,"othcaladjuv",295.228711522286,196.819141014857
"411","Lower","Surface",6,2022,2021.58333333333,"othclad",34.3501279854857,39.2230540525714
"412","Lower","Surface",6,2022,2021.58333333333,"othcyc",37.9102701,11.2828184821429
"413","Lower","Surface",6,2022,2021.58333333333,"other",2.77944069893714,6.414630745
"414","Lower","Surface",6,2022,2021.58333333333,"pdiapfor",1171.6305903565,440.462627953571
"415","Lower","Surface",6,2022,2021.58333333333,"pdiapjuv",2070.21406529607,1800.18614373571
"416","Lower","Surface",6,2022,2021.58333333333,"sino",949.677830820628,278.497897601357
"417","Lower","Surface",7,2019,2018.5,"acartela",2.640792831285,0.9890609855
"418","Lower","Surface",7,2019,2018.5,"allcopnaup",15.93918300975,159.3918300975
"419","Lower","Surface",7,2019,2018.5,"daphnia",1.873129436,0.468282359
"420","Lower","Surface",7,2019,2018.5,"eurytem",0.7085740075,0.236191335833333
"421","Lower","Surface",7,2019,2018.5,"limno",2.1885615128,16.83508856
"422","Lower","Surface",7,2019,2018.5,"othcalad",1.70377581266667,0.425943953166667
"423","Lower","Surface",7,2019,2018.5,"othcaladjuv",57.890628256,38.5937521706667
"424","Lower","Surface",7,2019,2018.5,"othclad",41.2248034678667,45.9060884006667
"425","Lower","Surface",7,2019,2018.5,"othcyc",12.1732533384,3.622992065
"426","Lower","Surface",7,2019,2018.5,"other",3.28732195594,6.36797634116667
"427","Lower","Surface",7,2019,2018.5,"pdiapfor",381.305259519613,143.347841924667
"428","Lower","Surface",7,2019,2018.5,"pdiapjuv",1218.69228422667,1059.73242106667
"429","Lower","Surface",7,2019,2018.5,"sino",113.928963055655,33.4102530955
"430","Lower","Surface",7,2020,2019.5,"acartela",1.74281623181182,0.652740161727273
"431","Lower","Surface",7,2020,2019.5,"allcopnaup",21.4634427688455,214.634427688455
"432","Lower","Surface",7,2020,2019.5,"daphnia",37.4100366105455,9.35250915263636
"433","Lower","Surface",7,2020,2019.5,"eurytem",0.484972645909091,0.161657548636364
"434","Lower","Surface",7,2020,2019.5,"limno",0.932329153127273,7.17176271636364
"435","Lower","Surface",7,2020,2019.5,"othcalad",4.56016402327273,1.14004100581818
"436","Lower","Surface",7,2020,2019.5,"othcaladjuv",222.553286868409,148.368857912273
"437","Lower","Surface",7,2020,2019.5,"othclad",160.352918139509,161.615460465182
"438","Lower","Surface",7,2020,2019.5,"othcyc",11.3478791208873,3.37734497645455
"439","Lower","Surface",7,2020,2019.5,"other",1.15609794730545,5.03204807854545
"440","Lower","Surface",7,2020,2019.5,"pdiapfor",162.224018386513,60.9864730776364
"441","Lower","Surface",7,2020,2019.5,"pdiapjuv",2205.35260692318,1917.69791906364
"442","Lower","Surface",7,2020,2019.5,"sino",452.73826008215,132.767818205909
"443","Lower","Surface",7,2021,2020.5,"acartela",1.15476180753,0.432495059
"444","Lower","Surface",7,2021,2020.5,"allcopnaup",83.4193469045143,834.193469045143
"445","Lower","Surface",7,2021,2020.5,"daphnia",5.93625687885714,1.48406421971429
"446","Lower","Surface",7,2021,2020.5,"eurytem",0,0
"447","Lower","Surface",7,2021,2020.5,"limno",2.08132152480571,16.0101655754286
"448","Lower","Surface",7,2021,2020.5,"othcalad",10.4072448514286,2.60181121285714
"449","Lower","Surface",7,2021,2020.5,"othcaladjuv",75.0228555469283,50.0152370312855
"450","Lower","Surface",7,2021,2020.5,"othclad",380.458125740543,382.911152573571
"451","Lower","Surface",7,2021,2020.5,"othcyc",30.46017779376,9.06552910528571
"452","Lower","Surface",7,2021,2020.5,"other",3.41292716549714,8.00258616742857
"453","Lower","Surface",7,2021,2020.5,"pdiapfor",283.3613572778,106.526826044286
"454","Lower","Surface",7,2021,2020.5,"pdiapjuv",3280.09935909571,2852.26031225714
"455","Lower","Surface",7,2021,2020.5,"sino",132.970709705507,38.9943430221429
"456","Lower","Surface",7,2022,2021.5,"acartela",0.645158215825714,0.241632290571429
"457","Lower","Surface",7,2022,2021.5,"allcopnaup",6.33362636825714,63.3362636825714
"458","Lower","Surface",7,2022,2021.5,"daphnia",3.08877224457143,0.772193061142857
"459","Lower","Surface",7,2022,2021.5,"eurytem",0.0337864277142857,0.0112621425714286
"460","Lower","Surface",7,2022,2021.5,"limno",1.97231287117429,15.1716374705714
"461","Lower","Surface",7,2022,2021.5,"othcalad",1.62519374514286,0.406298436285714
"462","Lower","Surface",7,2022,2021.5,"othcaladjuv",24.3247371332143,16.2164914221429
"463","Lower","Surface",7,2022,2021.5,"othclad",27.7341870984,30.4504838562857
"464","Lower","Surface",7,2022,2021.5,"othcyc",14.1833195208,4.22122604785714
"465","Lower","Surface",7,2022,2021.5,"other",0.374937726068571,1.42609872814286
"466","Lower","Surface",7,2022,2021.5,"pdiapfor",165.36878953078,62.1687178687143
"467","Lower","Surface",7,2022,2021.5,"pdiapjuv",462.778711832357,402.416271158571
"468","Lower","Surface",7,2022,2021.5,"sino",53.0521262162886,15.5578082745714
"469","Lower","Surface",8,2019,2018.41666666667,"acartela",0,0
"470","Lower","Surface",8,2019,2018.41666666667,"allcopnaup",9.11184361633333,91.1184361633333
"471","Lower","Surface",8,2019,2018.41666666667,"daphnia",76.7376949286667,19.1844237321667
"472","Lower","Surface",8,2019,2018.41666666667,"eurytem",0.9858029635,0.328600987833333
"473","Lower","Surface",8,2019,2018.41666666667,"limno",0,0
"474","Lower","Surface",8,2019,2018.41666666667,"othcalad",3.949099094,0.9872747735
"475","Lower","Surface",8,2019,2018.41666666667,"othcaladjuv",15.9758803139999,10.650586876
"476","Lower","Surface",8,2019,2018.41666666667,"othclad",87.8669900025,95.2476674541667
"477","Lower","Surface",8,2019,2018.41666666667,"othcyc",27.97623715376,8.32626105766667
"478","Lower","Surface",8,2019,2018.41666666667,"other",4.19848622344333,15.4959491533333
"479","Lower","Surface",8,2019,2018.41666666667,"pdiapfor",1019.07645840448,383.111450528
"480","Lower","Surface",8,2019,2018.41666666667,"pdiapjuv",3727.26469275833,3241.09973283333
"481","Lower","Surface",8,2019,2018.41666666667,"sino",4.260881660035,1.2495254135
"482","Lower","Surface",8,2020,2019.41666666667,"acartela",4.519006951,1.69251196666667
"483","Lower","Surface",8,2020,2019.41666666667,"allcopnaup",20.0996576642833,200.996576642833
"484","Lower","Surface",8,2020,2019.41666666667,"daphnia",47.896798808,11.974199702
"485","Lower","Surface",8,2020,2019.41666666667,"eurytem",0,0
"486","Lower","Surface",8,2020,2019.41666666667,"limno",0.00933918362,0.071839874
"487","Lower","Surface",8,2020,2019.41666666667,"othcalad",0,0
"488","Lower","Surface",8,2020,2019.41666666667,"othcaladjuv",3.55072176125009,2.36714784083339
"489","Lower","Surface",8,2020,2019.41666666667,"othclad",138.0401058038,148.414826689333
"490","Lower","Surface",8,2020,2019.41666666667,"othcyc",62.82919792352,18.6991660486667
"491","Lower","Surface",8,2020,2019.41666666667,"other",7.79131814646,33.5551412188333
"492","Lower","Surface",8,2020,2019.41666666667,"pdiapfor",1246.72004115071,468.6917447935
"493","Lower","Surface",8,2020,2019.41666666667,"pdiapjuv",2363.60111182833,2055.30531463333
"494","Lower","Surface",8,2020,2019.41666666667,"sino",7.88217142133667,2.31148722033333
"495","Lower","Surface",8,2021,2020.41666666667,"acartela",4.92409176680143,1.84422912614286
"496","Lower","Surface",8,2021,2020.41666666667,"allcopnaup",24.0306303038714,240.306303038714
"497","Lower","Surface",8,2021,2020.41666666667,"daphnia",1.03833314685714,0.259583286714286
"498","Lower","Surface",8,2021,2020.41666666667,"eurytem",1.07270332928571,0.357567776428571
"499","Lower","Surface",8,2021,2020.41666666667,"limno",1.07806395611571,8.29279966242857
"500","Lower","Surface",8,2021,2020.41666666667,"othcalad",31.0968815325714,7.77422038314286
"501","Lower","Surface",8,2021,2020.41666666667,"othcaladjuv",657.832644250072,438.555096166714
"502","Lower","Surface",8,2021,2020.41666666667,"othclad",904.228619246257,908.110522870143
"503","Lower","Surface",8,2021,2020.41666666667,"othcyc",26.29259890368,7.82517824514286
"504","Lower","Surface",8,2021,2020.41666666667,"other",0.3682377612,1.31513486142857
"505","Lower","Surface",8,2021,2020.41666666667,"pdiapfor",388.6760364658,146.118810701429
"506","Lower","Surface",8,2021,2020.41666666667,"pdiapjuv",2182.80038688429,1898.08729294286
"507","Lower","Surface",8,2021,2020.41666666667,"sino",550.327317865789,161.386310224571
"508","Lower","Surface",8,2022,2021.41666666667,"acartela",2.7444359280825,1.02787862475
"509","Lower","Surface",8,2022,2021.41666666667,"allcopnaup",0.194722134091667,1.94722134091667
"510","Lower","Surface",8,2022,2021.41666666667,"daphnia",20.3538160603333,5.08845401508333
"511","Lower","Surface",8,2022,2021.41666666667,"eurytem",0.69755209775,0.232517365916667
"512","Lower","Surface",8,2022,2021.41666666667,"limno",0.0131541863158333,0.101186048583333
"513","Lower","Surface",8,2022,2021.41666666667,"othcalad",1.4536814535,0.375456982833333
"514","Lower","Surface",8,2022,2021.41666666667,"othcaladjuv",101.443468620625,67.6289790804167
"515","Lower","Surface",8,2022,2021.41666666667,"othclad",111.760277018867,112.921356034
"516","Lower","Surface",8,2022,2021.41666666667,"othcyc",18.14956574928,5.401656473
"517","Lower","Surface",8,2022,2021.41666666667,"other",0.956703784483333,2.94022351691667
"518","Lower","Surface",8,2022,2021.41666666667,"pdiapfor",268.231718681652,100.838991985583
"519","Lower","Surface",8,2022,2021.41666666667,"pdiapjuv",417.736793187,363.24938538
"520","Lower","Surface",8,2022,2021.41666666667,"sino",184.026704844308,53.9667756141667
"521","Lower","Surface",9,2018,2017.33333333333,"acartela",0,0
"522","Lower","Surface",9,2018,2017.33333333333,"allcopnaup",6.2001349295,62.001349295
"523","Lower","Surface",9,2018,2017.33333333333,"daphnia",93.00202396,23.25050599
"524","Lower","Surface",9,2018,2017.33333333333,"eurytem",191.81667438,63.93889146
"525","Lower","Surface",9,2018,2017.33333333333,"limno",0,0
"526","Lower","Surface",9,2018,2017.33333333333,"othcalad",0,0
"527","Lower","Surface",9,2018,2017.33333333333,"othcaladjuv",186.004047885,124.00269859
"528","Lower","Surface",9,2018,2017.33333333333,"othclad",64.713908324,71.68906012
"529","Lower","Surface",9,2018,2017.33333333333,"othcyc",39.0608500464,11.62525299
"530","Lower","Surface",9,2018,2017.33333333333,"other",14.02780527516,21.312963817
"531","Lower","Surface",9,2018,2017.33333333333,"pdiapfor",603.001872844,226.6924334
"532","Lower","Surface",9,2018,2017.33333333333,"pdiapjuv",2130.1338565,1852.29031
"533","Lower","Surface",9,2018,2017.33333333333,"sino",0,0
"534","Lower","Surface",9,2019,2018.33333333333,"acartela",0,0
"535","Lower","Surface",9,2019,2018.33333333333,"allcopnaup",12.8294987540667,128.294987540667
"536","Lower","Surface",9,2019,2018.33333333333,"daphnia",37.654905272,9.413726318
"537","Lower","Surface",9,2019,2018.33333333333,"eurytem",0,0
"538","Lower","Surface",9,2019,2018.33333333333,"limno",0.42479124376,3.267624952
"539","Lower","Surface",9,2019,2018.33333333333,"othcalad",0,0
"540","Lower","Surface",9,2019,2018.33333333333,"othcaladjuv",7.64691560700014,5.09794373800009
"541","Lower","Surface",9,2019,2018.33333333333,"othclad",49.7628703502,52.5748601043333
"542","Lower","Surface",9,2019,2018.33333333333,"othcyc",17.4243577984,5.18582077333333
"543","Lower","Surface",9,2019,2018.33333333333,"other",2.60188457246667,9.29244490166667
"544","Lower","Surface",9,2019,2018.33333333333,"pdiapfor",73.2909839811333,27.5530014966667
"545","Lower","Surface",9,2019,2018.33333333333,"pdiapjuv",1675.03107242833,1456.54875863333
"546","Lower","Surface",9,2019,2018.33333333333,"sino",5.04126665665333,1.47837731866667
"547","Lower","Surface",9,2020,2019.33333333333,"acartela",2.8731281365125,1.07607795375
"548","Lower","Surface",9,2020,2019.33333333333,"allcopnaup",19.43226377085,194.3226377085
"549","Lower","Surface",9,2020,2019.33333333333,"daphnia",145.09294249,36.2732356225
"550","Lower","Surface",9,2020,2019.33333333333,"eurytem",3.4678320765,1.1559440255
"551","Lower","Surface",9,2020,2019.33333333333,"limno",0.03561487177625,0.273960552125
"552","Lower","Surface",9,2020,2019.33333333333,"othcalad",1.06083881325,0.35361293775
"553","Lower","Surface",9,2020,2019.33333333333,"othcaladjuv",20.1532660089374,13.4355106726249
"554","Lower","Surface",9,2020,2019.33333333333,"othclad",294.5420647972,303.089672339
"555","Lower","Surface",9,2020,2019.33333333333,"othcyc",50.57647703472,15.052522927
"556","Lower","Surface",9,2020,2019.33333333333,"other",3.9587886454525,14.766664118125
"557","Lower","Surface",9,2020,2019.33333333333,"pdiapfor",957.234780520375,359.86269944375
"558","Lower","Surface",9,2020,2019.33333333333,"pdiapjuv",1529.70675732125,1330.179788975
"559","Lower","Surface",9,2020,2019.33333333333,"sino",39.5098880750888,11.586477441375
"560","Lower","Surface",9,2021,2020.33333333333,"acartela",17.9563645679782,6.72523017527273
"561","Lower","Surface",9,2021,2020.33333333333,"allcopnaup",71.3438875529636,713.438875529636
"562","Lower","Surface",9,2021,2020.33333333333,"daphnia",28.7965414054545,7.19913535136364
"563","Lower","Surface",9,2021,2020.33333333333,"eurytem",1.63039482709091,0.543464942363636
"564","Lower","Surface",9,2021,2020.33333333333,"limno",2.70465057321727,20.8050044093636
"565","Lower","Surface",9,2021,2020.33333333333,"othcalad",0,0
"566","Lower","Surface",9,2021,2020.33333333333,"othcaladjuv",122.118319949045,81.4122132993635
"567","Lower","Surface",9,2021,2020.33333333333,"othclad",203.834605135182,208.888117943727
"568","Lower","Surface",9,2021,2020.33333333333,"othcyc",51.2470502143855,15.2520982780909
"569","Lower","Surface",9,2021,2020.33333333333,"other",3.02642551955818,8.37689827309091
"570","Lower","Surface",9,2021,2020.33333333333,"pdiapfor",344.797358245391,129.623067009545
"571","Lower","Surface",9,2021,2020.33333333333,"pdiapjuv",2756.19758462227,2396.69355184545
"572","Lower","Surface",9,2021,2020.33333333333,"sino",150.48974763637,44.1318908024545
"573","Lower","Surface",9,2022,2021.33333333333,"acartela",45.1134302210914,16.8964158131429
"574","Lower","Surface",9,2022,2021.33333333333,"allcopnaup",0.103303404085714,1.03303404085714
"575","Lower","Surface",9,2022,2021.33333333333,"daphnia",38.8821668228571,9.72054170571429
"576","Lower","Surface",9,2022,2021.33333333333,"eurytem",3.23592347614286,1.07864115871429
"577","Lower","Surface",9,2022,2021.33333333333,"limno",0.0119830112257143,0.0921770094285714
"578","Lower","Surface",9,2022,2021.33333333333,"othcalad",1.00874084971429,0.314560364428571
"579","Lower","Surface",9,2022,2021.33333333333,"othcaladjuv",10.2756261336429,6.85041742242858
"580","Lower","Surface",9,2022,2021.33333333333,"othclad",59.1510841050857,71.1808852548571
"581","Lower","Surface",9,2022,2021.33333333333,"othcyc",31.62524344944,9.41227483614286
"582","Lower","Surface",9,2022,2021.33333333333,"other",2.01530908736571,7.02580523071429
"583","Lower","Surface",9,2022,2021.33333333333,"pdiapfor",425.4964001744,159.961052697143
"584","Lower","Surface",9,2022,2021.33333333333,"pdiapjuv",367.1984414555,319.30299257
"585","Lower","Surface",9,2022,2021.33333333333,"sino",12.9688022335614,3.80316781042857
"586","Lower","Surface",10,2017,2016.25,"acartela",0,0
"587","Lower","Surface",10,2017,2016.25,"allcopnaup",337.32113536,3373.2113536
"588","Lower","Surface",10,2017,2016.25,"daphnia",0,0
"589","Lower","Surface",10,2017,2016.25,"eurytem",0,0
"590","Lower","Surface",10,2017,2016.25,"limno",563.54679797,4334.975369
"591","Lower","Surface",10,2017,2016.25,"othcalad",0,0
"592","Lower","Surface",10,2017,2016.25,"othcaladjuv",168.8951442,112.5967628
"593","Lower","Surface",10,2017,2016.25,"othclad",23.457658925,23.457658925
"594","Lower","Surface",10,2017,2016.25,"othcyc",15.7635467976,4.691531785
"595","Lower","Surface",10,2017,2016.25,"other",12.1041520053,18.76612714
"596","Lower","Surface",10,2017,2016.25,"pdiapfor",436.78160925,164.2036125
"597","Lower","Surface",10,2017,2016.25,"pdiapjuv",3733.52099425,3246.539995
"598","Lower","Surface",10,2017,2016.25,"sino",111.986863725,32.8407225
"599","Lower","Surface",10,2018,2017.25,"acartela",0,0
"600","Lower","Surface",10,2018,2017.25,"allcopnaup",10.3524748264,103.524748264
"601","Lower","Surface",10,2018,2017.25,"daphnia",14.065690067,3.51642251675
"602","Lower","Surface",10,2018,2017.25,"eurytem",15.7496724165,5.2498908055
"603","Lower","Surface",10,2018,2017.25,"limno",0.6520192159975,5.01553243075
"604","Lower","Surface",10,2018,2017.25,"othcalad",0,0
"605","Lower","Surface",10,2018,2017.25,"othcaladjuv",54.724707951375,36.48313863425
"606","Lower","Surface",10,2018,2017.25,"othclad",19.7435340825,22.05794866
"607","Lower","Surface",10,2018,2017.25,"othcyc",20.1102038508,5.9851797175
"608","Lower","Surface",10,2018,2017.25,"other",1.25095255805,2.92495650725
"609","Lower","Surface",10,2018,2017.25,"pdiapfor",203.5679051091,76.529287635
"610","Lower","Surface",10,2018,2017.25,"pdiapjuv",668.38405505525,581.203526135
"611","Lower","Surface",10,2018,2017.25,"sino",41.41095670393,12.143975573
"612","Lower","Surface",10,2019,2018.25,"acartela",0,0
"613","Lower","Surface",10,2019,2018.25,"allcopnaup",33.2300236955833,332.300236955833
"614","Lower","Surface",10,2019,2018.25,"daphnia",134.637741696,33.659435424
"615","Lower","Surface",10,2019,2018.25,"eurytem",15.9587435785,5.31958119283333
"616","Lower","Surface",10,2019,2018.25,"limno",0.260830507773333,2.00638852133333
"617","Lower","Surface",10,2019,2018.25,"othcalad",12.3177751666667,3.97029261516667
"618","Lower","Surface",10,2019,2018.25,"othcaladjuv",91.2214984777499,60.8143323185
"619","Lower","Surface",10,2019,2018.25,"othclad",130.5230356765,135.854217937833
"620","Lower","Surface",10,2019,2018.25,"othcyc",215.68953008232,64.1933125245
"621","Lower","Surface",10,2019,2018.25,"other",4.75216906660333,14.3075120346667
"622","Lower","Surface",10,2019,2018.25,"pdiapfor",671.4137181318,252.41117223
"623","Lower","Surface",10,2019,2018.25,"pdiapjuv",1314.87181766167,1143.36679796667
"624","Lower","Surface",10,2019,2018.25,"sino",39.246078301815,11.5091138715
"625","Lower","Surface",10,2020,2019.25,"acartela",4.641175518882,1.7382679846
"626","Lower","Surface",10,2020,2019.25,"allcopnaup",38.0139604805,380.139604805
"627","Lower","Surface",10,2020,2019.25,"daphnia",1176.049429256,294.012357314
"628","Lower","Surface",10,2020,2019.25,"eurytem",25.355382672,8.451794224
"629","Lower","Surface",10,2020,2019.25,"limno",0.204375792816,1.5721214832
"630","Lower","Surface",10,2020,2019.25,"othcalad",2.036509392,0.509127348
"631","Lower","Surface",10,2020,2019.25,"othcaladjuv",268.1831899446,178.7887932964
"632","Lower","Surface",10,2020,2019.25,"othclad",266.566500929,289.4235667018
"633","Lower","Surface",10,2020,2019.25,"othcyc",85.849851174528,25.5505509448
"634","Lower","Surface",10,2020,2019.25,"other",6.64583541324,16.3937112394
"635","Lower","Surface",10,2020,2019.25,"pdiapfor",1501.74955024472,564.567500092
"636","Lower","Surface",10,2020,2019.25,"pdiapjuv",2418.00681277,2102.6146198
"637","Lower","Surface",10,2020,2019.25,"sino",14.113811390338,4.1389476218
"638","Lower","Surface",10,2021,2020.25,"acartela",28.78472045526,10.780794178
"639","Lower","Surface",10,2021,2020.25,"allcopnaup",30.3323366022833,303.323366022833
"640","Lower","Surface",10,2021,2020.25,"daphnia",45.3564373226667,11.3391093306667
"641","Lower","Surface",10,2021,2020.25,"eurytem",39.637836705,13.212612235
"642","Lower","Surface",10,2021,2020.25,"limno",2.50938499673333,19.3029615133333
"643","Lower","Surface",10,2021,2020.25,"othcalad",5.097749048,1.274437262
"644","Lower","Surface",10,2021,2020.25,"othcaladjuv",193.15098440325,128.7673229355
"645","Lower","Surface",10,2021,2020.25,"othclad",93.1237945129,95.1334306125
"646","Lower","Surface",10,2021,2020.25,"othcyc",24.08094075184,7.16694665233333
"647","Lower","Surface",10,2021,2020.25,"other",1.52470108637333,4.363889174
"648","Lower","Surface",10,2021,2020.25,"pdiapfor",674.864987289967,253.708641838333
"649","Lower","Surface",10,2021,2020.25,"pdiapjuv",1063.00850269333,924.355219733333
"650","Lower","Surface",10,2021,2020.25,"sino",239.726866412018,70.3011338451667
"651","Lower","Surface",10,2022,2021.25,"acartela",23.526386967845,8.81138088683333
